ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;12000;12000;495;0;84;0;0;0;84;0;0.04125;0.0016383333333333334;;89967;90002;5278;25428;89996;89877;94273;4392;175523;90346
2;19;12000;12000;59;0;84;0;0;0;84;0;0.004916666666666666;0.0016383333333333334;;11478;11483;98341;118206;11481;11388;12370;4392;273052;11821
3;18;13000;13000;1001;0;77;6;6;0;77;0;0.077;0.0015123076923076926;;181174;298882;4536;131903;191149;181118;192697;3647;282566;183503
4;17;14000;14000;1871;0;72;7;7;0;72;0;0.13364285714285715;0.0014042857142857143;;337778;530621;4536;315352;355754;337723;344853;3647;313050;339518
5;16;15000;15000;1216;0;67;11;6;0;67;5;0.08106666666666666;0.0013106666666666668;;219883;679855;5278;655579;258377;219828;409452;4406;688418;235033
6;15;15000;15000;177;0;67;3;3;0;67;0;0.0118;0.0013106666666666668;;32716;563111;228419;877850;48634;32659;33603;4392;653297;32824
7;14;18000;18000;67;0;56;1;0;0;56;1;0.0037222222222222223;0.0010922222222222223;;12928;464847;4536;913085;21084;12871;206605;3647;910826;16638
8;13;20000;20000;137;0;50;1;0;0;50;1;0.00685;0.0009830000000000001;;25525;231670;4543;928511;29849;25468;215181;3652;926269;29893
9;12;36000;36000;2747;0;28;19;0;0;28;19;0.07630555555555556;0.0005461111111111111;;495688;1297387;131111;956592;703623;495631;1297663;130840;954367;703614
10;11;42000;42000;206;0;24;1;1;0;24;0;0.004904761904761905;0.00046809523809523816;;37952;71325;347430;1454892;39883;37895;42327;347212;1469727;38539
11;10;42000;42000;75;0;24;0;0;0;24;0;0.0017857142857142857;0.00046809523809523816;;14356;14356;389179;1495512;14356;14299;14435;388954;1452686;14299
12;9;43000;43000;453;0;24;0;0;0;24;0;0.010534883720930232;0.00045720930232558143;;82407;82541;4567;1512536;82428;82350;83294;3652;1510364;82637
13;8;44000;44000;1025;0;23;7;-2;0;23;9;0.023295454545454546;0.00044681818181818185;;185493;1161954;4668;1597723;269010;185436;1161569;3675;1595568;272027
14;7;45000;45000;2222;0;23;14;0;0;23;14;0.04937777777777778;0.0004368888888888889;;401068;1048701;265409;1786051;547425;401012;1048390;265189;1783915;538644
15;6;55000;55000;3573;0;19;29;1;0;19;28;0.06496363636363636;0.00035745454545454546;;644400;2900955;4567;2303132;1217791;648561;2505991;3672;4027806;1213449
16;5;58000;58000;1103;0;18;4;0;0;18;4;0.019017241379310344;0.00033896551724137933;;199535;1268420;4567;3801620;285344;199479;1268156;3672;4358552;285614
17;4;71000;71000;2429;0;14;18;-4;0;14;22;0.034211267605633804;0.0002769014084507042;;438361;3555442;4567;4004158;1180112;439080;3743507;3670;4494146;1199316
18;3;83000;83000;2769;0;12;15;-4;0;12;19;0.03336144578313253;0.0002368674698795181;;499533;2176590;4543;4558359;944114;499476;2464740;3666;7223197;1025601
19;2;84000;84000;1105;0;12;8;3;0;12;5;0.013154761904761905;0.00023404761904761908;;199892;2061290;518005;5859956;523227;199836;2060981;887934;7328822;513281
20;1;94000;94000;17414;1;11;107;11;0;11;96;0.18525531914893617;0.00020914893617021279;;6265212;13451923;19664;6063019;10564395;6263831;9640071;19632;6060702;8363493
;;1000000;;;;;251;;;;223;0.8764162326740181;0.015366419085393851;0.891782651759412
;;;;;;;0.11155378486055777;;;;;
