ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;11000;11000;576;0;91;0;0;0;91;0;0.05236363636363636;0.0017872727272727274;;104536;105598;5278;25428;104571;104446;105428;4392;410170;104913
2;19;11000;11000;2127;0;91;0;0;0;91;0;0.19336363636363638;0.0017872727272727274;;383979;394436;112866;132775;387068;383892;396585;4392;115105;387706
3;18;14000;14000;596;0;72;0;0;0;72;0;0.04257142857142857;0.0014042857142857143;;108175;113183;4536;518971;108365;108222;113587;3647;516910;108946
4;17;17000;17000;540;0;59;4;2;0;59;2;0.03176470588235294;0.0011564705882352942;;98094;597874;3902;629524;112715;98142;597727;3647;627483;109348
5;16;19000;19000;1146;0;53;9;-1;0;53;10;0.06031578947368421;0.0010347368421052632;;207269;712071;4536;730053;265809;207214;713196;3647;728031;268535
6;15;24000;24000;1371;0;42;8;0;0;42;8;0.057125;0.0008191666666666667;;247781;752485;4661;939711;316692;247724;753705;3647;937707;317133
7;14;25000;25000;272;0;40;1;0;0;40;1;0.01088;0.0007864;;49818;156342;4661;1189935;52494;49761;156281;3647;1187950;52807
8;13;27000;27000;264;0;38;4;2;0;38;2;0.009777777777777778;0.0007281481481481481;;48390;417151;4543;1242251;64116;48333;165844;3652;1240283;56319
9;12;30000;30000;144;0;34;0;0;0;34;0;0.0048;0.0006553333333333334;;26783;26813;4680;1293330;26783;26726;27670;3670;1291381;26856
10;11;32000;32000;429;0;32;3;-3;0;32;6;0.01340625;0.000614375;;78089;195617;4649;1322725;87395;78032;685783;3645;1320793;118390
11;10;33000;33000;783;0;31;12;3;0;31;9;0.02372727272727273;0.0005957575757575758;;141805;832598;500999;1403482;233775;141748;832375;500786;1417064;214707
12;9;34000;34000;1896;0;30;16;1;0;30;15;0.05576470588235294;0.0005782352941176471;;342401;1208583;106753;1548144;536011;342345;1208702;106552;1546249;537862
13;8;46000;46000;332;0;22;1;0;0;22;1;0.007217391304347826;0.0004273913043478261;;60630;491626;5307;1893324;80248;60573;491490;4428;3257600;80452
14;7;46000;46000;3560;0;22;31;3;0;22;28;0.07739130434782608;0.0004273913043478261;;642027;2466908;69687;1956790;1329198;642084;2467876;4408;2895449;1309983
15;6;49000;49000;2255;0;21;19;1;0;21;18;0.0460204081632653;0.0004012244897959184;;407018;2299559;4543;3323286;875767;406960;2300153;3652;3694831;849425
16;5;59000;59000;808;0;17;5;-1;0;17;6;0.013694915254237288;0.00033322033898305084;;146310;2187842;4680;3948339;461793;146253;2187783;3670;3950294;465230
17;4;74000;74000;481;0;14;3;1;0;14;2;0.0065;0.00026567567567567567;;87439;1125032;34927;4966882;184123;87382;1125061;39373;4964856;169884
18;3;78000;78000;5477;0;13;35;-6;0;13;41;0.07021794871794872;0.00025205128205128206;;987325;5205050;35896;5173254;2418225;987271;5474069;35724;5171154;3066009
19;2;83000;83000;1933;0;13;12;-1;0;13;13;0.023289156626506023;0.0002368674698795181;;348960;3473306;4543;7714248;955774;348992;3133158;3666;7711946;777074
20;1;85000;85000;6599;1;12;61;7;0;12;54;0.07763529411764705;0.00023129411764705881;;2352541;9616352;106843;11190444;5010678;2345243;5498841;106659;8569463;3598362
;;1000000;;;;;224;;;;216;0.87782662157392;0.014522570599923249;0.8923491921738432
;;;;;;;0.03571428571428571;;;;;
