ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;10000;10000;1616;0;100;0;0;0;100;0;0.1616;0.0019660000000000003;;291875;298291;4536;25428;293051;291786;303388;3647;317706;294011
2;19;11000;11000;372;0;91;0;0;0;91;0;0.03381818181818182;0.0017872727272727274;;67851;74331;4536;320112;68231;67764;74973;3648;728508;68657
3;18;12000;12000;37;0;84;0;0;0;84;0;0.0030833333333333333;0.0016383333333333334;;7522;8606;4536;390279;7551;7465;14241;3647;900436;7991
4;17;13000;13000;2016;0;77;37;25;0;77;12;0.15507692307692308;0.0015123076923076926;;363991;742967;6067;400077;444534;363933;670410;5231;801416;401903
5;16;13000;13000;43;0;77;0;0;0;77;0;0.0033076923076923075;0.0015123076923076926;;8610;8610;373214;766399;8610;8553;8689;373142;790457;8553
6;15;13000;13000;2158;0;77;40;30;0;77;10;0.166;0.0015123076923076926;;389559;781901;384947;777341;468610;389501;769511;6244;762464;425888
7;14;19000;19000;1609;0;53;26;2;0;53;24;0.08468421052631579;0.0010347368421052632;;290620;1460597;4536;1170968;457816;290564;1459515;3647;1170729;458919
8;13;21000;21000;531;0;48;4;1;0;48;3;0.025285714285714286;0.0009361904761904763;;96449;1264244;4543;1464214;130372;96392;1264735;3666;1461014;129002
9;12;26000;26000;839;0;39;6;1;0;39;5;0.03226923076923077;0.0007561538461538463;;151886;822294;778565;1568311;190885;151829;822108;778479;1569120;183299
10;11;33000;33000;1159;0;31;14;-1;0;31;15;0.03512121212121212;0.0005957575757575758;;209615;1442804;76541;1716103;384806;209559;1765116;76358;1714686;405347
11;10;36000;36000;217;0;28;3;0;0;28;3;0.006027777777777778;0.0005461111111111111;;39924;817457;16154;2317455;110583;39867;973519;15953;2316355;143334
12;9;42000;42000;17;0;24;0;0;0;24;0;0.0004047619047619048;0.00046809523809523816;;3918;4416;105417;3137637;3940;3861;4271;105229;3136507;3880
13;8;47000;47000;1589;0;22;17;0;0;22;17;0.03380851063829787;0.00041829787234042557;;287017;2120228;4567;3144335;664542;286961;2120565;3672;3143222;733831
14;7;58000;58000;1176;0;18;10;0;0;18;10;0.020275862068965516;0.00033896551724137933;;212676;2441707;4543;4211462;580846;212620;2442667;3666;4210309;585143
15;6;60000;60000;3206;0;17;30;0;0;17;30;0.05343333333333333;0.0003276666666666667;;578309;3986438;312336;4442130;1807928;578253;3986038;312036;4440907;1851112
16;5;66000;66000;231;0;16;2;1;0;16;1;0.0035;0.0002978787878787879;;42440;1118422;292566;6606024;153376;42383;400023;292283;6640117;71270
17;4;66000;66000;1600;0;15;21;0;0;15;21;0.024242424242424242;0.0002978787878787879;;289007;2243877;338746;6651356;1162697;289068;2243536;338455;6332032;1148998
18;3;70000;70000;1552;1;15;12;1;0;15;11;0.02217142857142857;0.00028085714285714286;;280395;6604536;300541;8816487;1187066;280415;2197287;300359;8454303;676651
19;2;98000;98000;527;0;11;2;-1;0;11;3;0.005377551020408163;0.0002006122448979592;;95718;2084050;83458;15707510;277883;95661;2083902;83300;10711180;306195
20;1;99000;99000;513;0;10;4;1;0;10;3;0.0051818181818181815;0.0001985858585858586;;93202;3900373;290519;15805840;1010205;93145;3901153;290203;11122210;1002828
;;1000000;;;;;228;;;;168;0.8746699659778189;0.016626317105289657;0.8912962830831085
;;;;;;;0.2631578947368421;;;;;
