ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;10000;10000;483;0;100;0;0;0;100;0;0.0483;0.0019660000000000003;;87791;89042;4536;25428;87826;87701;88683;3647;23766;88609
2;19;14000;14000;53;0;72;0;0;0;72;0;0.003785714285714286;0.0014042857142857143;;10407;11442;5302;116030;10437;10355;11299;4386;412155;10713
3;18;14000;14000;1637;0;72;0;0;0;72;0;0.11692857142857142;0.0014042857142857143;;295652;301499;18891;128656;296576;295597;302397;5236;114184;296942
4;17;15000;15000;192;0;67;0;0;0;67;0;0.0128;0.0013106666666666668;;35419;36395;3830;426644;35431;35362;36306;3665;602132;35719
5;16;21000;21000;936;0;48;4;-1;0;48;5;0.044571428571428574;0.0009361904761904763;;169375;266381;4536;464395;178172;169422;266641;3661;848788;180403
6;15;22000;22000;159;0;46;0;0;0;46;0;0.007227272727272727;0.0008936363636363637;;29486;29516;4536;636260;29487;29429;30373;3661;683413;29855
7;14;23000;23000;365;0;44;2;1;0;44;1;0.015869565217391305;0.0008547826086956522;;66563;109759;4536;668190;68598;66506;109618;3647;666403;68232
8;13;26000;26000;219;0;39;2;1;0;39;1;0.008423076923076924;0.0007561538461538463;;40281;135583;5408;737383;44647;40224;114639;4438;1371220;42279
9;12;26000;26000;3510;0;39;35;5;0;39;30;0.135;0.0007561538461538463;;633030;1294609;49180;780220;783990;632973;1257407;4408;735617;773452
10;11;28000;28000;1827;0;36;14;0;0;36;14;0.06525;0.0007021428571428571;;329857;1329535;318414;1415807;409024;329916;474484;318198;1737565;362521
11;10;29000;29000;3512;0;35;44;1;0;35;43;0.12110344827586207;0.0006779310344827587;;633389;2394977;4543;1748449;948273;633332;2062305;3652;1746736;888885
12;9;30000;30000;2768;0;33;21;5;0;33;16;0.09226666666666666;0.0006553333333333334;;499364;2099985;135910;2479847;715450;499308;1845838;135663;2478067;662017
13;8;31000;31000;398;0;32;9;1;0;32;8;0.012838709677419355;0.0006341935483870968;;72496;2311634;4543;3342481;238846;72439;854289;3666;3340952;139233
14;7;50000;50000;3876;0;20;38;-2;0;20;40;0.07752;0.0003932;;699024;4105172;97114;3417813;1946908;698968;4093627;96898;4108465;2270620
15;6;50000;50000;2101;0;20;28;9;0;20;19;0.04202;0.0003932;;379291;3743017;1006210;4504541;1527405;379233;2613715;96904;4486139;953253
16;5;60000;60000;1984;0;17;10;-2;0;17;12;0.03306666666666667;0.0003276666666666667;;358228;3674663;640117;8249778;940646;358172;2761446;639770;7002886;860619
17;4;64000;64000;4;0;16;0;0;0;16;0;6.25e-05;0.0003071875;;1589;1619;4567;8685304;1589;1532;2340;3672;8581839;1579
18;3;65000;65000;73;0;16;1;0;0;16;1;0.001123076923076923;0.00030246153846153845;;13999;4764257;44252;8689841;310888;13942;602812;44069;8586393;50744
19;2;78000;78000;700;0;13;4;0;0;13;4;0.008974358974358974;0.00025205128205128206;;126862;1254344;782248;8706844;233157;126805;2424610;1041510;8707118;404053
20;1;82000;82000;2433;1;12;24;0;0;12;24;0.029670731707317072;0.00023975609756097561;;534382;8666789;53923;8837010;2967503;534228;5336306;53878;8837305;2211121
;;1000000;;;;;236;;;;218;0.876801788044823;0.015167279094154785;0.8919690671389778
;;;;;;;0.07627118644067797;;;;;
