ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;10000;10000;56;0;100;0;0;0;100;0;0.0056;0.0019660000000000003;;10934;10969;4536;25428;10963;10844;11826;3641;23224;11765
2;19;11000;11000;165;0;91;0;0;0;91;0;0.015;0.0017872727272727274;;30552;31693;4465;39173;30583;30462;31444;3647;36785;31298
3;18;12000;12000;166;0;84;0;0;0;84;0;0.013833333333333333;0.0016383333333333334;;30744;30774;4536;71944;30744;30687;31631;3647;69541;31339
4;17;14000;14000;110;0;72;0;0;0;72;0;0.007857142857142858;0.0014042857142857143;;20663;21718;4536;104964;20679;20606;21550;3640;102578;21155
5;16;16000;16000;532;0;63;0;0;0;63;0;0.03325;0.00122875;;96619;96753;4560;127959;96619;96562;97506;3647;125590;96934
6;15;25000;25000;1675;0;40;11;0;0;40;11;0.067;0.0007864;;302503;445521;4536;227098;319492;302448;446438;3647;224748;319842
7;14;29000;29000;1279;0;35;11;-1;0;35;12;0.044103448275862066;0.0006779310344827587;;231223;684640;4560;532045;269010;231166;685471;3640;529714;270040
8;13;31000;31000;21;0;33;0;0;0;33;0;0.0006774193548387097;0.0006341935483870968;;4649;4679;5283;765881;4653;4592;5930;4408;1080085;4907
9;12;31000;31000;871;0;33;2;-1;0;33;3;0.028096774193548387;0.0006341935483870968;;157649;396817;13528;773086;166242;157592;396727;4408;1088385;167207
10;11;33000;33000;613;0;31;1;0;0;31;1;0.018575757575757575;0.0005957575757575758;;111205;421490;40021;933423;121241;111148;437156;39832;1485414;121819
11;10;33000;33000;1801;0;31;19;2;0;31;17;0.054575757575757576;0.0005957575757575758;;325182;854555;154813;1047296;423246;325126;740353;40989;1600208;392444
12;9;38000;38000;910;0;27;6;0;0;27;6;0.02394736842105263;0.0005173684210526316;;164670;924454;4543;1375262;212763;164613;924071;3652;1373045;212876
13;8;42000;42000;2125;0;24;17;-1;0;24;18;0.050595238095238096;0.00046809523809523816;;383610;849617;29340;1542845;458189;383552;849392;29227;1540649;476900
14;7;50000;50000;3037;0;20;26;3;0;20;23;0.06074;0.0003932;;547895;2014742;326247;1947651;787965;547837;2013911;325951;2346903;763647
15;6;57000;57000;5973;0;18;47;0;0;18;47;0.10478947368421053;0.00034491228070175444;;1076729;2593257;4567;2602814;1688681;1076669;2593623;3672;2600271;1624012
16;5;59000;59000;11069;0;17;94;6;0;17;88;0.18761016949152542;0.00033322033898305084;;2387410;6245662;4567;3805284;3528904;2386803;4262887;3672;3802578;3214386
17;4;66000;66000;3161;0;16;22;-5;0;16;27;0.04789393939393939;0.0002978787878787879;;570218;7337010;499899;7467634;1647677;570161;3786653;499608;6829567;1197296
18;3;80000;80000;3458;0;13;25;2;0;13;23;0.043225;0.00024575000000000004;;623783;5074499;120408;8495120;1428111;623606;5073010;120091;8104647;1563743
19;2;95000;95000;3870;1;11;27;-1;0;11;28;0.040736842105263155;0.00020694736842105264;;697835;9214493;304559;10205817;2811758;701461;6415226;304222;9584250;2454944
20;1;99000;99000;2862;1;10;20;2;0;10;18;0.02890909090909091;0.0001985858585858586;;516396;8006667;484752;20345314;2507346;516340;2004916;484482;10356101;1053968
;;1000000;;;;;328;;;;322;0.8770167552665605;0.01495483335138225;0.8919715886179428
;;;;;;;0.018292682926829267;;;;;
