ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;11000;11000;161;0;91;0;0;0;91;0;0.014636363636363637;0.0017872727272727274;;29838;30900;4536;25428;29873;29748;30730;3647;23994;30663
2;19;13000;13000;334;0;77;0;-3;0;77;3;0.02569230769230769;0.0015123076923076926;;60982;61017;5278;58077;61004;60930;100023;4392;169863;63123
3;18;13000;13000;613;0;77;7;3;0;77;4;0.04715384615384616;0.0015123076923076926;;111338;153140;69487;121278;115738;111110;153726;4392;103582;114384
4;17;15000;15000;515;0;67;0;-5;0;67;5;0.034333333333333334;0.0013106666666666668;;93559;93589;5278;234834;93565;93502;277372;4392;353253;103326
5;16;15000;15000;649;0;67;9;5;0;67;4;0.04326666666666667;0.0013106666666666668;;117815;336138;102164;330725;134749;117625;335976;4392;282503;125546
6;15;18000;18000;2199;0;56;21;2;0;56;19;0.12216666666666667;0.0010922222222222223;;396937;803851;4536;450872;443367;396880;618781;3648;449296;432187
7;14;19000;19000;49;0;53;0;0;0;53;0;0.0025789473684210526;0.0010347368421052632;;9681;9711;4661;850252;9681;9624;10568;3665;848698;10063
8;13;22000;22000;1024;0;46;9;2;0;46;7;0.04654545454545454;0.0008936363636363637;;185322;591526;38475;862431;213514;185266;591556;38278;860894;209274
9;12;24000;24000;635;0;42;2;0;0;42;2;0.026458333333333334;0.0008191666666666667;;115166;298905;4543;1050307;119999;115109;298980;3653;1048792;124312
10;11;32000;32000;118;0;32;1;0;0;32;1;0.0036875;0.000614375;;22108;205846;4668;1168217;27867;22051;205689;3652;1201768;28119
11;10;38000;38000;64;0;27;0;0;0;27;0;0.0016842105263157896;0.0005173684210526316;;12384;12384;18490;1192993;12384;12327;12327;18312;1191516;12327
12;9;44000;44000;2300;0;23;17;0;0;23;17;0.05227272727272727;0.00044681818181818185;;415110;1393598;228200;1208101;587951;415052;1393175;227910;3397756;592422
13;8;47000;47000;409;0;22;0;0;0;22;0;0.008702127659574468;0.00041829787234042557;;74485;74620;4543;1626108;74499;74428;75372;3652;4183545;74772
14;7;60000;60000;2676;0;17;10;-2;0;17;12;0.0446;0.0003276666666666667;;482787;1534024;224298;1703429;628075;482730;1533596;224853;3819841;672015
15;6;63000;63000;2523;0;16;14;-2;0;16;16;0.04004761904761905;0.00031206349206349207;;455247;896531;4690;2226623;575701;455190;2086118;3675;2899696;723382
16;5;77000;77000;5928;0;13;31;1;0;13;30;0.07698701298701299;0.00025532467532467533;;1072715;2793241;39184;3091796;1866711;1077096;2792797;38950;4614910;1716276
17;4;77000;77000;4161;0;13;27;-3;0;13;30;0.05403896103896104;0.00025532467532467533;;767798;2453597;1299390;5118914;1617657;964147;2494740;228699;4506946;1570159
18;3;84000;84000;4478;0;12;19;2;0;12;17;0.05330952380952381;0.00023404761904761908;;811320;4983341;4567;6162857;1637915;811446;2791396;3672;6160673;1360486
19;2;85000;85000;12631;1;12;74;3;0;12;71;0.1486;0.00023129411764705881;;4493709;10996152;4567;7595743;6881616;3494098;8809549;3672;7593654;5000906
20;1;89000;89000;2683;1;12;15;4;0;12;11;0.030146067415730338;0.0002208988764044944;;484180;3484890;887536;24962431;1368224;484123;2099410;886496;12156342;968265
;;1000000;;;;;256;;;;249;0.8769076691538578;0.015106463137541883;0.8920141322913997
;;;;;;;0.02734375;;;;;
