ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;10000;10000;158;0;100;0;0;0;100;0;0.0158;0.0019660000000000003;;29294;29329;4536;25428;29323;29204;30186;3640;23822;30126
2;19;14000;14000;70;0;72;0;0;0;72;0;0.005;0.0014042857142857143;;13467;13502;4536;57533;13478;13377;14359;3661;55743;14123
3;18;16000;16000;798;0;63;0;0;0;63;0;0.049875;0.00122875;;144508;149547;4543;73219;144764;144451;150277;3647;71414;145320
4;17;17000;17000;338;0;59;0;0;0;59;0;0.01988235294117647;0.0011564705882352942;;61701;66513;4536;220135;61794;61644;66727;3640;229965;62368
5;16;18000;18000;1176;0;56;6;4;0;56;2;0.06533333333333333;0.0010922222222222223;;212676;318861;4560;284168;219037;212619;253517;3647;282400;214827
6;15;21000;21000;236;0;48;0;0;0;48;0;0.011238095238095238;0.0009361904761904763;;43341;43476;4657;499231;43350;43284;44228;3647;497483;43654
7;14;28000;28000;5269;0;36;46;3;0;36;43;0.18817857142857142;0.0007021428571428571;;949889;1433261;22043;545148;1107211;949836;1432987;21843;543430;1103308
8;13;31000;31000;479;0;33;0;0;0;33;0;0.015451612903225807;0.0006341935483870968;;87082;91132;4543;1497537;87237;87025;91267;3652;1495839;87586
9;12;39000;39000;1615;0;26;16;1;0;26;15;0.04141025641025641;0.0005041025641025641;;291692;1557331;4671;1587175;420812;291636;1556937;3670;1585494;415367
10;11;42000;42000;2435;0;24;16;-1;0;24;17;0.05797619047619047;0.00046809523809523816;;439420;915162;69958;1918320;513301;439364;914795;69650;1916559;519453
11;10;46000;46000;2752;0;22;26;-1;0;22;27;0.05982608695652174;0.0004273913043478261;;496472;1928626;4668;2360524;756243;496417;1929022;3652;2358784;775505
12;9;47000;47000;277;0;22;3;-2;0;22;5;0.005893617021276595;0.00041829787234042557;;50719;387956;4543;2880436;78486;50662;387788;3652;2878868;82559
13;8;55000;55000;4819;0;19;40;4;0;19;36;0.08761818181818182;0.00035745454545454546;;868887;3316600;4543;3155934;1731922;868832;3018184;3652;3785139;1605948
14;7;59000;59000;278;0;17;1;0;0;17;1;0.004711864406779661;0.00033322033898305084;;50906;102031;4543;4335628;53934;50849;101884;3666;4423272;54117
15;6;86000;86000;4545;0;12;30;2;0;12;28;0.05284883720930233;0.00022860465116279072;;845439;3156198;4567;4389426;1573074;845626;3388936;3672;4387057;1488794
16;5;89000;89000;2390;0;12;12;-4;0;12;16;0.026853932584269664;0.0002208988764044944;;431311;2382783;5307;6760546;904481;431256;4519532;81838;8344352;1475061
17;4;89000;89000;4051;0;12;28;4;0;11;24;0.04551685393258427;0.0002208988764044944;;827602;5147949;530520;7531412;2749276;983931;5147706;4428;6757876;2488560
18;3;95000;95000;6104;0;11;33;-4;0;11;37;0.06425263157894737;0.00020694736842105264;;1169635;5719594;4543;9599013;2964227;1169490;4675042;3666;9595829;2753464
19;2;97000;97000;5372;0;10;36;3;0;11;33;0.055381443298969074;0.00020268041237113404;;1095606;7316283;4543;13511317;3835526;1095255;4511098;3666;12237256;2819556
20;1;98000;98000;715;0;10;4;2;0;10;2;0.007295918367346939;0.0002006122448979592;;129565;2584353;2164721;14968608;679596;129508;941197;2160436;13552305;251118
;;1000000;;;;;297;;;;286;0.8803447799050286;0.012909459699449236;0.8932542396044778
;;;;;;;0.037037037037037035;;;;;
