ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;13000;13000;123;0;77;0;0;0;77;0;0.009461538461538462;0.0015123076923076926;;23004;23039;4536;25428;23033;22914;23896;3647;439380;23663
2;19;14000;14000;3318;0;72;15;15;0;72;0;0.237;0.0014042857142857143;;598466;638557;4560;51243;608319;598376;613843;3647;47613;603785
3;18;17000;17000;443;0;59;0;0;0;59;0;0.026058823529411766;0.0011564705882352942;;80605;84793;4536;651926;80706;80548;84981;3640;648283;81190
4;17;19000;19000;1101;0;53;8;0;0;53;8;0.05794736842105263;0.0010347368421052632;;199178;889915;4536;734939;240599;199121;890595;3647;731316;241034
5;16;20000;20000;1652;0;50;11;4;0;50;7;0.0826;0.0009830000000000001;;298356;1143037;4536;936448;341018;298300;418418;3647;932843;309121
6;15;24000;24000;307;0;42;3;0;0;42;3;0.012791666666666666;0.0008191666666666667;;56125;662978;4661;1237190;76267;56068;662907;3647;1233605;76477
7;14;27000;27000;1583;0;37;15;0;0;37;15;0.05862962962962963;0.0007281481481481481;;285945;1206926;4536;1295892;402405;285889;1207253;3647;1292326;401135
8;13;29000;29000;777;0;35;6;1;0;35;5;0.026793103448275863;0.0006779310344827587;;140665;535252;4543;1584333;172599;140660;496999;3652;1580789;161684
9;12;31000;31000;103;0;33;0;0;0;33;0;0.00332258064516129;0.0006341935483870968;;19405;19539;4543;1727739;19414;19348;20292;3652;1724216;19625
10;11;32000;32000;788;0;32;6;-1;0;32;7;0.024625;0.000614375;;142706;1364399;4543;1749756;203398;142649;1364678;3666;1746250;215603
11;10;35000;35000;298;0;29;1;1;0;29;0;0.008514285714285714;0.0005617142857142857;;54510;81984;4690;1895262;55910;54453;61445;3675;1891777;55254
12;9;37000;37000;1485;0;27;14;-1;0;27;15;0.040135135135135135;0.0005313513513513513;;268299;1259887;4567;1952496;412774;268243;1421639;3652;1949028;442629
13;8;43000;43000;1923;0;24;12;0;0;24;12;0.04472093023255814;0.00045720930232558143;;347175;1406782;4543;2223693;505758;347206;1406863;3666;2220243;506126
14;7;49000;49000;448;0;21;4;-2;0;21;6;0.009142857142857144;0.0004012244897959184;;81506;315402;4690;3298224;106921;81449;376447;19327;3671571;125012
15;6;63000;63000;233;0;16;4;0;0;16;4;0.003698412698412698;0.00031206349206349207;;42797;555602;5363;3382622;99428;42740;1047945;4422;3379224;160303
16;5;65000;65000;7494;0;16;73;7;0;16;66;0.1152923076923077;0.00030246153846153845;;2456996;4966996;31618;3941173;3564142;2370947;4966845;31435;3937863;3399780
17;4;77000;77000;2525;0;13;25;0;0;13;25;0.03279220779220779;0.00025532467532467533;;455622;4657076;4680;8546579;1770817;455566;4656985;51872;8192266;1771422
18;3;87000;87000;732;0;12;8;1;0;12;7;0.008413793103448275;0.0002259770114942529;;132758;1599707;149786;9158820;350788;132568;1600017;180436;9070310;435703
19;2;91000;91000;4618;1;11;32;0;0;11;32;0.050747252747252745;0.00021604395604395604;;1136598;8211106;117853;9413673;3618511;1136340;7511042;117555;9294368;3124986
20;1;94000;94000;2573;1;11;21;4;0;11;17;0.027372340425531914;0.00020914893617021279;;464258;7767862;4543;19936384;2072950;464320;7768793;3666;11789421;1742148
;;1000000;;;;;258;;;;229;0.8800592334857336;0.013037134273363898;0.8930963677590975
;;;;;;;0.1124031007751938;;;;;
