ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;10000;10000;189;0;100;0;0;0;100;0;0.0189;0.0019660000000000003;;34887;36003;4536;25428;34926;34797;35779;3661;22340;35702
2;19;11000;11000;402;0;91;0;0;0;91;0;0.03654545454545455;0.0017872727272727274;;73222;74284;4536;63126;73253;73132;74114;3640;70319;73890
3;18;12000;12000;784;0;84;2;2;0;84;0;0.06533333333333333;0.0016383333333333334;;142022;222779;5278;138567;144250;141935;147340;4392;188069;143093
4;17;12000;12000;275;0;84;5;5;0;84;0;0.022916666666666665;0.0016383333333333334;;50362;132221;150574;282967;55826;50305;55545;5254;268145;51165
5;16;13000;13000;122;0;77;0;0;0;77;0;0.009384615384615385;0.0015123076923076926;;22822;22852;4536;335605;22822;22765;23709;3647;332354;23359
6;15;14000;14000;283;0;72;0;0;0;72;0;0.020214285714285716;0.0014042857142857143;;51807;52972;4536;360436;51846;51750;52694;3647;357581;52194
7;14;17000;17000;1664;0;59;26;-2;0;59;28;0.09788235294117648;0.0011564705882352942;;300515;629137;4536;415185;348065;300459;630030;3647;478866;348957
8;13;18000;18000;85;0;56;0;-1;0;56;1;0.004722222222222222;0.0010922222222222223;;16158;17188;4671;718197;16170;16101;59562;3675;907173;16951
9;12;19000;19000;1745;0;53;32;6;0;53;26;0.09184210526315789;0.0010347368421052632;;315101;1036312;4543;737044;407472;315045;992757;3652;923795;389230
10;11;20000;20000;3642;0;50;61;13;0;50;48;0.1821;0.0009830000000000001;;656797;1599745;43513;1054755;880384;656739;1246413;43327;1051613;781022
11;10;23000;23000;618;0;44;10;-2;0;44;12;0.026869565217391304;0.0008547826086956522;;112106;1476884;4543;1714337;170426;112049;1141391;3666;1711216;174710
12;9;24000;24000;852;0;42;19;4;0;42;15;0.0355;0.0008191666666666667;;154232;1424489;205094;1871823;270122;154175;963959;205009;1868627;244306
13;8;26000;26000;104;0;39;0;0;0;39;0;0.004;0.0007561538461538463;;19592;80148;31633;2109884;21136;19535;19535;31425;2106620;19535
14;7;36000;36000;4743;0;28;77;2;0;28;75;0.13175;0.0005461111111111111;;855204;3185200;225932;2132312;1980078;855148;2797353;225840;2129065;1810513
15;6;45000;45000;146;0;23;2;-1;0;23;3;0.0032444444444444443;0.0004368888888888889;;27140;128522;4690;5319842;33695;27083;128285;3675;4961428;37186
16;5;59000;59000;1887;0;17;15;0;0;17;15;0.031983050847457624;0.00033322033898305084;;340681;2351916;4543;5349762;904758;340713;3397290;3666;5347720;1027946
17;4;72000;72000;844;0;14;9;-1;0;14;10;0.011722222222222222;0.0002730555555555556;;152920;1980440;1434439;5736040;428899;152864;1980281;1434277;5733927;432405
18;3;90000;90000;2195;0;12;21;2;0;12;19;0.02438888888888889;0.00021844444444444445;;396224;4096293;96204;5892020;1397654;396167;3983733;95854;5889927;1385414
19;2;93000;93000;3434;0;11;27;-1;0;11;28;0.0369247311827957;0.00021139784946236562;;674333;6372899;4543;9991374;2922132;674100;6372085;3666;9988552;3122203
20;1;95000;95000;1408;1;11;14;2;0;11;12;0.014821052631578947;0.00020694736842105264;;254369;10253123;355879;12888695;2242410;254388;4541120;355570;12013399;1366780
;;1000000;;;;;320;;;;292;0.8710449915056915;0.018869131131478218;0.8899141226371697
;;;;;;;0.0875;;;;;
