ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;10000;10000;19;0;100;0;0;0;100;0;0.0019;0.0019660000000000003;;4287;4322;4536;25428;4316;4197;5179;3640;22882;5113
2;19;13000;13000;502;0;77;0;0;0;77;0;0.038615384615384614;0.0015123076923076926;;91225;92314;4536;32526;91260;91135;92117;3640;29796;91981
3;18;14000;14000;562;0;72;0;0;0;72;0;0.04014285714285714;0.0014042857142857143;;102025;106072;4536;125970;102111;101968;106406;3647;227349;102691
4;17;15000;15000;552;0;67;1;1;0;67;0;0.0368;0.0013106666666666668;;100223;209936;5403;230403;101995;100166;105329;4392;425789;100802
5;16;15000;15000;1082;0;67;9;4;0;67;5;0.07213333333333333;0.0013106666666666668;;195760;310340;108786;332958;210350;195704;295483;13467;279493;203883
6;15;16000;16000;1300;0;63;9;4;0;63;5;0.08125;0.00122875;;234997;550900;4536;531050;263196;234940;336404;3661;528361;244365
7;14;21000;21000;374;0;48;2;1;0;48;1;0.01780952380952381;0.0009361904761904763;;68178;167187;4858;768608;72554;68121;81842;4397;1270995;68916
8;13;21000;21000;2785;0;48;41;-1;0;48;42;0.1326190476190476;0.0009361904761904763;;502422;1161959;76958;839284;656595;502366;1151942;76865;765936;655312
9;12;22000;22000;99;0;46;1;0;0;46;1;0.0045;0.0008936363636363637;;18691;128441;4543;1344320;21078;18634;128296;3652;1341688;21333
10;11;25000;25000;501;0;40;7;0;0;40;7;0.02004;0.0007864;;91043;673629;4567;1365623;126507;90986;673483;3672;1363008;126514
11;10;27000;27000;268;0;38;6;0;0;38;6;0.009925925925925927;0.0007281481481481481;;49104;1072638;4567;1459467;90792;49047;978674;3652;1456872;87958
12;9;29000;29000;1520;0;35;19;-1;0;35;20;0.05241379310344828;0.0006779310344827587;;274589;1648929;4567;1511295;449608;274534;1649215;3652;1508717;456960
13;8;37000;37000;2877;0;27;36;-1;0;27;37;0.07775675675675675;0.0005313513513513513;;518981;1930679;4543;1788664;822113;518923;1798480;3651;1786106;855294
14;7;38000;38000;1759;0;27;20;2;0;27;18;0.046289473684210526;0.0005173684210526316;;317616;1584461;4690;2322375;498964;317561;1076737;3675;2332015;452103
15;6;48000;48000;576;0;21;5;-2;0;21;7;0.012;0.00040958333333333336;;104541;2187444;243807;3402127;301976;104484;2187184;243626;3531328;327552
16;5;56000;56000;2833;0;18;30;2;0;18;28;0.05058928571428571;0.00035107142857142856;;511058;1814111;110984;3509748;1002385;511003;2162336;142280;3715412;1049040
17;4;63000;63000;5824;0;16;51;1;0;16;50;0.09244444444444444;0.00031206349206349207;;1442226;4503824;732778;4842814;2953134;1442047;4133500;732223;4840000;2453260
18;3;69000;69000;1395;0;15;11;-6;0;15;17;0.020217391304347826;0.00028492753623188407;;252099;3654259;4668;9349248;745459;252043;3653385;69491;6909227;930296
19;2;79000;79000;4751;1;13;43;7;0;13;36;0.060139240506329114;0.0002488607594936709;;1063082;8058105;4543;9703368;3447286;856592;8014720;3666;9592575;2748863
20;1;85000;85000;604;1;12;8;4;0;12;4;0.007105882352941176;0.00023129411764705881;;109590;2524750;294942;18830706;500879;109533;2524280;294868;10624274;357304
;;1000000;;;;;299;;;;284;0.8746923403128363;0.01657769367831981;0.8912700339911561
;;;;;;;0.05016722408026756;;;;;
