ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;12;11000;11000;613;0;91;0;0;0;91;0;0.05572727272727273;0.0036545454545454546
2;11;34000;34000;7996;0;30;21;-1;0;30;22;0.2351764705882353;0.0011823529411764705
3;10;36000;36000;530;0;28;0;-2;0;28;2;0.014722222222222222;0.0011166666666666666
4;9;41000;41000;4210;0;25;18;0;0;25;18;0.10268292682926829;0.0009804878048780487
5;8;42000;42000;2868;0;24;11;6;0;24;5;0.06828571428571428;0.0009571428571428571
6;7;56000;56000;5547;0;18;17;2;0;18;15;0.09905357142857144;0.0007178571428571428
7;6;57000;57000;10786;0;18;47;7;0;18;40;0.1892280701754386;0.0007052631578947368
8;5;64000;64000;2449;0;16;5;2;0;16;3;0.038265625;0.000628125
9;4;64000;64000;1309;0;16;0;-1;0;16;1;0.020453125;0.000628125
10;3;70000;70000;3417;1;14;11;-1;0;14;12;0.04881428571428571;0.0005742857142857142
11;2;75000;75000;425;1;13;0;0;0;14;0;0.005666666666666667;0.000536
12;1;100000;100000;968;1;10;8;3;0;10;5;0.00968;0.000402
;;1000000;;;;;138;;;;123;0.8877559506376752;0.012082851739447092;0.8998388023771223
;;;;;;;0.10869565217391304;;;;;
