ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;8;30000;30000;5377;0;34;0;0;0;34;0;0.17923333333333333;0.00134
2;7;58000;58000;5543;0;18;4;-1;0;18;5;0.09556896551724138;0.000693103448275862
3;6;62000;62000;2926;0;17;1;-1;0;16;2;0.04719354838709677;0.0006483870967741935
4;5;64000;64000;15643;0;16;10;1;0;16;9;0.244421875;0.000628125
5;4;69000;69000;6773;0;14;13;4;0;15;9;0.09815942028985507;0.0005826086956521739
6;3;72000;72000;12357;0;14;11;4;0;14;7;0.171625;0.0005583333333333333
7;2;73000;73000;736;0;14;1;-1;0;14;2;0.010082191780821918;0.0005506849315068494
8;1;94000;94000;4533;1;11;12;5;0;11;7;0.04822340425531915;0.00042765957446808513
;;1000000;;;;;52;;;;41;0.8945077385636676;0.0054289020800104976;0.8999366406436781
;;;;;;;0.21153846153846154;;;;;
