ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;8;12000;12000;918;0;84;0;0;0;84;0;0.0765;0.0033499999999999997
2;7;12000;12000;2599;0;84;0;0;0;84;0;0.21658333333333332;0.0033499999999999997
3;6;20000;20000;363;0;50;0;0;0;50;0;0.01815;0.0020099999999999996
4;5;46000;46000;839;0;22;1;0;0;22;1;0.01823913043478261;0.0008739130434782608
5;4;50000;50000;8537;0;20;26;-1;0;20;27;0.17074;0.000804
6;3;75000;75000;493;0;14;0;0;0;14;0;0.006573333333333333;0.000536
7;2;81000;81000;12492;0;13;31;-2;0;13;33;0.15422222222222223;0.0004962962962962963
8;1;91000;91000;20651;0;11;54;12;0;11;42;0.22693406593406593;0.0004417582417582418
;;1000000;;;;;112;;;;103;0.8879420852577374;0.0118619675815328;0.8998040528392702
;;;;;;;0.08035714285714286;;;;;
