ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;13000;13000;1583;0;77;0;0;0;77;0;0.12176923076923077;0.003092307692307692
2;9;15000;15000;3433;0;67;15;10;0;67;5;0.22886666666666666;0.00268
3;8;16000;16000;375;0;63;1;0;0;63;1;0.0234375;0.0025125
4;7;35000;35000;2563;0;29;11;-7;0;29;18;0.07322857142857143;0.0011485714285714285
5;6;35000;35000;4010;0;29;21;-3;0;29;24;0.11457142857142857;0.0011485714285714285
6;5;35000;35000;5008;0;29;47;12;0;29;35;0.1430857142857143;0.0011485714285714285
7;4;75000;75000;75;0;14;0;0;0;14;0;0.001;0.000536
8;3;77000;77000;929;0;13;2;1;0;13;1;0.012064935064935065;0.0005220779220779221
9;2;83000;83000;4078;0;12;13;3;0;12;10;0.04913253012048193;0.00048433734939759034
10;1;98000;98000;11665;0;10;36;-2;0;10;38;0.11903061224489796;0.00041020408163265306
;;1000000;;;;;146;;;;132;0.8861871891519266;0.013683141331130145;0.8998703304830568
;;;;;;;0.0958904109589041;;;;;
