ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;18;16000;16000;161;0;63;0;0;0;63;0;0.0100625;0.0025125
2;17;19000;19000;1048;0;53;3;0;0;53;3;0.05515789473684211;0.0021157894736842106
3;16;24000;24000;109;0;42;0;0;0;42;0;0.004541666666666667;0.0016749999999999998
4;15;31000;31000;3496;0;33;12;0;0;33;12;0.1127741935483871;0.001296774193548387
5;14;32000;32000;925;0;32;2;1;0;32;1;0.02890625;0.00125625
6;13;33000;33000;423;0;31;0;0;0;31;0;0.012818181818181819;0.0012181818181818183
7;12;37000;37000;1709;0;27;10;0;0;27;10;0.04618918918918919;0.0010864864864864863
8;11;39000;39000;837;0;26;0;0;0;26;0;0.021461538461538462;0.0010307692307692307
9;10;42000;42000;2429;0;24;10;-1;0;24;11;0.057833333333333334;0.0009571428571428571
10;9;48000;48000;426;0;21;1;1;0;21;0;0.008875;0.0008374999999999999
11;8;55000;55000;1465;0;19;6;1;0;18;5;0.026636363636363635;0.0007309090909090909
12;7;56000;56000;1415;0;18;5;-3;0;18;8;0.025267857142857144;0.0007178571428571428
13;6;58000;58000;11051;0;17;60;3;0;17;57;0.1905344827586207;0.000693103448275862
14;5;60000;60000;3297;0;17;11;0;0;17;11;0.05495;0.00067
15;4;87000;87000;990;0;12;4;0;0;12;4;0.011379310344827587;0.00046206896551724135
16;3;89000;89000;15597;1;11;64;8;0;11;56;0.17524719101123595;0.00045168539325842697
17;2;97000;97000;2108;1;11;9;-2;0;11;11;0.021731958762886597;0.00041443298969072163
18;1;98000;98000;1656;1;10;8;2;0;10;6;0.01689795918367347;0.00041020408163265306
;;1000000;;;;;205;;;;195;0.8812648705946038;0.018536655171954127;0.8998015257665579
;;;;;;;0.04878048780487805;;;;;
