ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;14;22000;22000;4396;0;46;0;0;0;46;0;0.1998181818181818;0.0018272727272727273
2;13;24000;24000;328;0;42;0;0;0;42;0;0.013666666666666667;0.0016749999999999998
3;12;28000;28000;488;0;36;0;0;0;36;0;0.01742857142857143;0.0014357142857142856
4;11;30000;30000;4506;0;34;13;7;0;34;6;0.1502;0.00134
5;10;52000;52000;3300;0;19;4;-3;0;19;7;0.06346153846153846;0.000773076923076923
6;9;58000;58000;394;0;18;0;-2;0;18;2;0.006793103448275862;0.000693103448275862
7;8;58000;58000;580;0;18;0;-1;0;18;1;0.01;0.000693103448275862
8;7;58000;58000;6096;0;17;20;6;0;17;14;0.10510344827586207;0.000693103448275862
9;6;61000;61000;2443;0;17;4;-4;0;17;8;0.040049180327868854;0.000659016393442623
10;5;69000;69000;7597;0;15;27;3;0;15;24;0.11010144927536232;0.0005826086956521739
11;4;71000;71000;4392;0;14;16;2;0;14;14;0.06185915492957746;0.0005661971830985916
12;3;79000;79000;3279;0;13;11;0;0;13;11;0.04150632911392405;0.0005088607594936708
13;2;88000;88000;3512;1;12;13;2;0;11;11;0.03990909090909091;0.0004568181818181818
14;1;96000;96000;2654;1;10;10;3;0;11;7;0.027645833333333335;0.00041874999999999996
;;1000000;;;;;118;;;;105;0.8875425479882534;0.012322625494396762;0.8998651734826502
;;;;;;;0.11016949152542373;;;;;
