ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;20;14000;14000;523;0;72;0;0;0;72;0;0.03735714285714286;0.002871428571428571
2;19;14000;14000;1822;0;72;0;0;0;72;0;0.13014285714285714;0.002871428571428571
3;18;23000;23000;2024;0;44;6;0;0;44;6;0.088;0.0017478260869565217
4;17;24000;24000;796;0;42;0;0;0;42;0;0.033166666666666664;0.0016749999999999998
5;16;30000;30000;582;0;34;0;-1;0;34;1;0.0194;0.00134
6;15;34000;34000;2120;0;30;9;0;0;30;9;0.06235294117647059;0.0011823529411764705
7;14;34000;34000;94;0;30;0;0;0;30;0;0.0027647058823529413;0.0011823529411764705
8;13;34000;34000;1048;0;30;4;1;0;30;3;0.030823529411764704;0.0011823529411764705
9;12;36000;36000;4124;0;28;16;3;0;28;13;0.11455555555555555;0.0011166666666666666
10;11;39000;39000;1107;0;26;8;1;0;26;7;0.028384615384615383;0.0010307692307692307
11;10;56000;56000;1284;0;18;3;-1;0;18;4;0.02292857142857143;0.0007178571428571428
12;9;60000;60000;1460;0;17;5;3;0;17;2;0.024333333333333332;0.00067
13;8;60000;60000;2012;0;17;5;-6;0;17;11;0.03353333333333333;0.00067
14;7;66000;66000;242;0;16;1;-2;0;16;3;0.0036666666666666666;0.0006090909090909092
15;6;77000;77000;754;0;13;1;0;0;13;1;0.009792207792207791;0.0005220779220779221
16;5;85000;85000;13249;0;12;55;2;0;12;53;0.15587058823529412;0.0004729411764705882
17;4;92000;92000;583;0;11;3;1;0;11;2;0.0063369565217391306;0.0004369565217391304
18;3;94000;94000;4025;0;11;20;3;0;11;17;0.04281914893617021;0.00042765957446808513
19;2;99000;99000;1138;1;11;3;1;0;11;2;0.011494949494949495;0.0004060606060606061
20;1;100000;100000;2049;1;10;6;3;0;10;3;0.02049;0.000402
;;1000000;;;;;145;;;;137;0.8782137698196913;0.02153482180354336;0.8997485916232347
;;;;;;;0.05517241379310345;;;;;
