ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;18;15000;15000;2142;0;67;0;0;0;67;0;0.1428;0.00268
2;17;24000;24000;2280;0;42;0;0;0;42;0;0.095;0.0016749999999999998
3;16;33000;33000;881;0;31;2;0;0;31;2;0.026696969696969698;0.0012181818181818183
4;15;38000;38000;313;0;27;0;0;0;27;0;0.008236842105263159;0.0010578947368421053
5;14;42000;42000;3234;0;24;9;0;0;24;9;0.077;0.0009571428571428571
6;13;48000;48000;1678;0;21;10;1;0;21;9;0.034958333333333334;0.0008374999999999999
7;12;51000;51000;2572;0;20;2;-1;0;20;3;0.05043137254901961;0.0007882352941176471
8;11;57000;57000;1579;0;18;6;-1;0;18;7;0.02770175438596491;0.0007052631578947368
9;10;59000;59000;1457;0;17;5;0;0;17;5;0.02469491525423729;0.0006813559322033898
10;9;61000;61000;6792;0;17;28;4;0;17;24;0.11134426229508197;0.000659016393442623
11;8;63000;63000;2867;0;16;11;1;0;16;10;0.04550793650793651;0.0006380952380952382
12;7;80000;80000;2204;0;13;6;1;0;13;5;0.02755;0.0005024999999999999
13;6;81000;81000;740;0;13;3;-3;0;13;6;0.009135802469135803;0.0004962962962962963
14;5;85000;85000;3870;0;12;8;-1;0;12;9;0.04552941176470588;0.0004729411764705882
15;4;86000;86000;5596;0;12;22;4;0;12;18;0.06506976744186047;0.00046744186046511623
16;3;88000;88000;471;0;12;0;0;0;12;0;0.005352272727272727;0.0004568181818181818
17;2;90000;90000;2056;1;12;10;2;0;12;8;0.022844444444444445;0.0004466666666666667
18;1;94000;94000;6089;1;11;26;5;0;11;21;0.06477659574468085;0.00042765957446808513
;;1000000;;;;;148;;;;136;0.8846306807199066;0.015168009184105345;0.8997986899040119
;;;;;;;0.08108108108108109;;;;;
