ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;31000;31000;1328;0;33;0;0;0;33;0;0.04283870967741935;0.001296774193548387
2;9;36000;36000;1886;0;28;1;0;0;28;1;0.05238888888888889;0.0011166666666666666
3;8;52000;52000;7847;0;20;7;-3;0;19;10;0.15090384615384617;0.000773076923076923
4;7;53000;53000;815;0;19;2;1;0;19;1;0.015377358490566038;0.0007584905660377359
5;6;56000;56000;7216;0;18;13;7;0;18;6;0.12885714285714286;0.0007178571428571428
6;5;63000;63000;730;0;16;0;0;0;16;0;0.011587301587301587;0.0006380952380952382
7;4;65000;65000;20426;0;15;29;8;0;16;21;0.31424615384615384;0.0006184615384615384
8;3;86000;86000;3730;0;12;6;1;0;12;5;0.043372093023255814;0.00046744186046511623
9;2;86000;86000;11257;3;12;32;13;0;12;19;0.1308953488372093;0.00046744186046511623
10;1;87000;87000;186;3;12;1;1;0;12;0;0.0021379310344827587;0.00046206896551724135
;;1000000;;;;;91;;;;63;0.8926047743962667;0.0073163749551911055;0.8999211493514578
;;;;;;;0.3076923076923077;;;;;
