ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;16;11000;11000;622;0;91;0;0;0;91;0;0.056545454545454545;0.0036545454545454546
2;15;16000;16000;1580;0;63;6;0;0;63;6;0.09875;0.0025125
3;14;28000;28000;319;0;36;0;0;0;36;0;0.011392857142857142;0.0014357142857142856
4;13;35000;35000;2281;0;29;5;0;0;29;5;0.06517142857142857;0.0011485714285714285
5;12;40000;40000;2991;0;25;10;2;0;25;8;0.074775;0.0010049999999999998
6;11;42000;42000;819;0;24;1;0;0;24;1;0.0195;0.0009571428571428571
7;10;43000;43000;2684;0;24;11;0;0;24;11;0.06241860465116279;0.0009348837209302325
8;9;56000;56000;5596;0;18;21;-1;0;18;22;0.09992857142857142;0.0007178571428571428
9;8;62000;62000;912;0;17;1;0;0;17;1;0.014709677419354838;0.0006483870967741935
10;7;66000;66000;1194;0;16;2;-3;0;16;5;0.01809090909090909;0.0006090909090909092
11;6;67000;67000;921;0;15;1;-3;0;15;4;0.013746268656716418;0.0006000000000000001
12;5;72000;72000;3739;0;14;14;2;0;14;12;0.051930555555555556;0.0005583333333333333
13;4;79000;79000;2967;0;13;16;-3;0;13;19;0.03755696202531646;0.0005088607594936708
14;3;87000;87000;8427;0;12;34;0;0;12;34;0.09686206896551725;0.00046206896551724135
15;2;89000;89000;14082;1;11;77;19;0;11;58;0.1582247191011236;0.00045168539325842697
16;1;99000;99000;357;1;10;0;-1;0;10;1;0.003606060606060606;0.0004060606060606061
;;1000000;;;;;199;;;;187;0.8832091377600283;0.016610701953289782;0.899819839713318
;;;;;;;0.06030150753768844;;;;;
