ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;20;13000;13000;254;0;77;0;0;0;77;0;0.01953846153846154;0.003092307692307692
2;19;27000;27000;1953;0;37;3;-1;0;37;4;0.07233333333333333;0.001488888888888889
3;18;29000;29000;3176;0;35;10;0;0;35;10;0.10951724137931035;0.001386206896551724
4;17;30000;30000;190;0;34;1;1;0;34;0;0.006333333333333333;0.00134
5;16;36000;36000;6589;0;28;30;10;0;28;20;0.1830277777777778;0.0011166666666666666
6;15;42000;42000;1662;0;24;7;-1;0;24;8;0.03957142857142857;0.0009571428571428571
7;14;52000;52000;361;0;20;0;-1;0;20;1;0.006942307692307692;0.000773076923076923
8;13;53000;53000;1439;0;19;4;1;0;19;3;0.027150943396226417;0.0007584905660377359
9;12;63000;63000;129;0;16;2;0;0;16;2;0.0020476190476190477;0.0006380952380952382
10;11;70000;70000;8343;0;15;27;-1;0;14;28;0.11918571428571428;0.0005742857142857142
11;10;70000;70000;562;0;15;0;-1;0;15;1;0.008028571428571428;0.0005742857142857142
12;9;71000;71000;2043;0;15;11;1;0;14;10;0.028774647887323944;0.0005661971830985916
13;8;73000;73000;4320;0;14;8;-4;0;14;12;0.05917808219178082;0.0005506849315068494
14;7;73000;73000;855;0;14;3;1;0;14;2;0.011712328767123288;0.0005506849315068494
15;6;75000;75000;6235;0;13;25;7;0;14;18;0.08313333333333334;0.000536
16;5;78000;78000;1;0;13;0;0;0;13;0;1.282051282051282e-05;0.0005153846153846154
17;4;82000;82000;3788;0;12;16;3;0;12;13;0.04619512195121951;0.0004902439024390243
18;3;82000;82000;3077;0;12;13;2;0;12;11;0.03752439024390244;0.0004902439024390243
19;2;97000;97000;312;0;11;3;0;0;11;3;0.0032164948453608246;0.00041443298969072163
20;1;98000;98000;1877;1;10;7;3;0;10;4;0.019153061224489797;0.00041020408163265306
;;1000000;;;;;170;;;;150;0.8825770127414382;0.017223523695037487;0.8998005364364756
;;;;;;;0.11764705882352941;;;;;
