ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;12;29000;29000;2698;0;35;0;0;0;35;0;0.0930344827586207;0.001386206896551724
2;11;31000;31000;2641;0;33;2;1;0;33;1;0.08519354838709678;0.001296774193548387
3;10;35000;35000;346;0;29;0;-1;0;29;1;0.009885714285714286;0.0011485714285714285
4;9;36000;36000;3040;0;28;5;0;0;28;5;0.08444444444444445;0.0011166666666666666
5;8;39000;39000;645;0;26;0;0;0;26;0;0.01653846153846154;0.0010307692307692307
6;7;39000;39000;6605;0;26;20;7;0;26;13;0.16935897435897435;0.0010307692307692307
7;6;42000;42000;452;0;24;0;0;0;24;0;0.010761904761904762;0.0009571428571428571
8;5;44000;44000;8744;0;23;29;9;0;23;20;0.19872727272727272;0.0009136363636363636
9;4;56000;56000;3325;0;18;10;4;0;18;6;0.059375;0.0007178571428571428
10;3;74000;74000;1315;0;14;4;0;0;14;4;0.01777027027027027;0.0005432432432432432
11;2;92000;92000;8781;0;11;30;2;0;11;28;0.09544565217391304;0.0004369565217391304
12;1;93000;93000;4495;1;11;13;3;0;11;10;0.04833333333333333;0.000432258064516129
;;1000000;;;;;113;;;;88;0.8888690590400061;0.011010851840011535;0.8998799108800176
;;;;;;;0.22123893805309736;;;;;
