ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;16;22000;22000;5300;0;46;0;0;0;46;0;0.2409090909090909;0.0018272727272727273
2;15;22000;22000;15;0;46;0;0;0;46;0;0.0006818181818181819;0.0018272727272727273
3;14;30000;30000;278;0;34;0;0;0;34;0;0.009266666666666666;0.00134
4;13;34000;34000;3728;0;30;4;0;0;30;4;0.10964705882352942;0.0011823529411764705
5;12;39000;39000;2927;0;26;4;0;0;26;4;0.07505128205128204;0.0010307692307692307
6;11;46000;46000;3122;0;22;7;1;0;22;6;0.0678695652173913;0.0008739130434782608
7;10;46000;46000;7692;0;22;21;5;0;22;16;0.16721739130434782;0.0008739130434782608
8;9;48000;48000;152;0;21;2;0;0;21;2;0.0031666666666666666;0.0008374999999999999
9;8;56000;56000;148;0;18;0;0;0;18;0;0.002642857142857143;0.0007178571428571428
10;7;64000;64000;148;0;16;0;0;0;16;0;0.0023125;0.000628125
11;6;72000;72000;1366;0;14;3;0;0;14;3;0.018972222222222224;0.0005583333333333333
12;5;73000;73000;4180;0;14;14;-1;0;14;15;0.05726027397260274;0.0005506849315068494
13;4;84000;84000;387;0;12;1;0;0;12;1;0.004607142857142857;0.00047857142857142857
14;3;90000;90000;1373;0;12;1;-2;0;12;3;0.015255555555555555;0.0004466666666666667
15;2;99000;99000;8026;0;10;24;3;0;10;21;0.08107070707070707;0.0004060606060606061
16;1;100000;100000;2993;1;10;14;4;0;10;10;0.02993;0.000402
;;1000000;;;;;95;;;;85;0.8858607986418805;0.013981292822443704;0.8998420914643243
;;;;;;;0.10526315789473684;;;;;
