ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;14;24000;24000;4354;0;42;0;0;0;42;0;0.18141666666666667;0.0016749999999999998
2;13;29000;29000;871;0;35;0;0;0;35;0;0.03003448275862069;0.001386206896551724
3;12;30000;30000;352;0;34;0;0;0;34;0;0.011733333333333333;0.00134
4;11;36000;36000;64;0;28;0;0;0;28;0;0.0017777777777777779;0.0011166666666666666
5;10;37000;37000;1888;0;27;5;0;0;27;5;0.05102702702702703;0.0010864864864864863
6;9;38000;38000;7113;0;27;20;3;0;27;17;0.1871842105263158;0.0010578947368421053
7;8;42000;42000;1065;0;24;1;-1;0;24;2;0.025357142857142856;0.0009571428571428571
8;7;46000;46000;612;0;22;2;1;0;22;1;0.013304347826086957;0.0008739130434782608
9;6;63000;63000;4222;0;16;9;-2;0;16;11;0.06701587301587301;0.0006380952380952382
10;5;68000;68000;6651;0;15;28;4;0;15;24;0.09780882352941177;0.0005911764705882353
11;4;77000;77000;1379;0;13;8;2;0;13;6;0.01790909090909091;0.0005220779220779221
12;3;84000;84000;4366;0;12;16;-1;0;12;17;0.051976190476190474;0.00047857142857142857
13;2;85000;85000;2558;0;12;8;2;0;12;6;0.030094117647058823;0.0004729411764705882
14;1;100000;100000;12060;1;10;38;4;0;10;34;0.1206;0.000402
;;1000000;;;;;135;;;;123;0.8872390843505961;0.012598172922971513;0.8998372572735676
;;;;;;;0.08888888888888889;;;;;
