ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;14;13000;13000;466;0;77;0;0;0;77;0;0.03584615384615385;0.003092307692307692
2;13;13000;13000;1221;0;77;0;0;0;77;0;0.09392307692307693;0.003092307692307692
3;12;18000;18000;655;0;56;0;0;0;56;0;0.03638888888888889;0.0022333333333333333
4;11;19000;19000;205;0;53;0;0;0;53;0;0.010789473684210526;0.0021157894736842106
5;10;22000;22000;1840;0;46;7;0;0;46;7;0.08363636363636363;0.0018272727272727273
6;9;32000;32000;754;0;32;1;0;0;32;1;0.0235625;0.00125625
7;8;66000;66000;8148;0;15;29;-6;0;15;35;0.12345454545454546;0.0006090909090909092
8;7;73000;73000;3616;0;14;16;1;0;14;15;0.049534246575342465;0.0005506849315068494
9;6;74000;74000;228;0;14;0;0;0;14;0;0.003081081081081081;0.0005432432432432432
10;5;74000;74000;2718;0;14;10;-3;0;14;13;0.03672972972972973;0.0005432432432432432
11;4;75000;75000;17009;0;13;74;2;0;14;72;0.22678666666666666;0.000536
12;3;89000;89000;641;0;11;0;-1;0;11;1;0.007202247191011236;0.00045168539325842697
13;2;90000;90000;11366;0;11;41;5;0;11;36;0.1262888888888889;0.0004466666666666667
14;1;94000;94000;2329;2;11;11;7;0;11;4;0.02477659574468085;0.00042765957446808513
;;1000000;;;;;189;;;;184;0.8820004583106401;0.01772553488038308;0.8997259931910232
;;;;;;;0.026455026455026454;;;;;
