ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;18;10000;10000;1057;0;100;0;0;0;100;0;0.1057;0.004019999999999999
2;17;20000;20000;1731;0;50;0;0;0;50;0;0.08655;0.0020099999999999996
3;16;21000;21000;1230;0;48;4;0;0;48;4;0.05857142857142857;0.0019142857142857143
4;15;29000;29000;428;0;35;0;-1;0;35;1;0.014758620689655172;0.001386206896551724
5;14;34000;34000;978;0;30;3;1;0;30;2;0.028764705882352942;0.0011823529411764705
6;13;35000;35000;4019;0;29;11;1;0;29;10;0.11482857142857143;0.0011485714285714285
7;12;39000;39000;2799;0;26;13;-1;0;26;14;0.07176923076923077;0.0010307692307692307
8;11;41000;41000;50;0;25;0;0;0;25;0;0.0012195121951219512;0.0009804878048780487
9;10;45000;45000;3654;0;23;15;-6;0;23;21;0.0812;0.0008933333333333334
10;9;49000;49000;1676;0;21;7;0;0;21;7;0.03420408163265306;0.0008204081632653061
11;8;51000;51000;394;0;20;1;0;0;20;1;0.007725490196078431;0.0007882352941176471
12;7;55000;55000;4424;0;18;34;2;0;18;32;0.08043636363636364;0.0007309090909090909
13;6;59000;59000;1331;0;17;14;3;0;17;11;0.022559322033898304;0.0006813559322033898
14;5;60000;60000;3083;0;17;19;4;0;17;15;0.051383333333333336;0.00067
15;4;85000;85000;5907;1;12;33;-2;0;12;35;0.06949411764705882;0.0004729411764705882
16;3;86000;86000;1063;1;12;7;4;0;12;3;0.012360465116279069;0.00046744186046511623
17;2;90000;90000;1886;1;11;11;1;0;11;10;0.020955555555555557;0.0004466666666666667
18;1;98000;98000;1692;1;10;10;2;0;10;8;0.01726530612244898;0.00041020408163265306
;;1000000;;;;;182;;;;174;0.87974610481003;0.020054169615296408;0.8998002744253264
;;;;;;;0.04395604395604396;;;;;
