ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;17000;17000;42;0;59;0;0;0;59;0;0.0024705882352941176;0.002364705882352941
2;9;18000;18000;115;0;56;0;0;0;56;0;0.006388888888888889;0.0022333333333333333
3;8;21000;21000;860;0;48;0;0;0;48;0;0.040952380952380955;0.0019142857142857143
4;7;26000;26000;3679;0;39;17;0;0;39;17;0.1415;0.001546153846153846
5;6;30000;30000;525;0;34;0;0;0;34;0;0.0175;0.00134
6;5;40000;40000;2077;0;25;9;-1;0;25;10;0.051925;0.0010049999999999998
7;4;55000;55000;16335;0;18;67;1;0;18;66;0.297;0.0007309090909090909
8;3;70000;70000;921;0;15;1;0;0;15;1;0.013157142857142857;0.0005742857142857142
9;2;81000;81000;11953;0;13;38;2;0;13;36;0.1475679012345679;0.0004962962962962963
10;1;83000;83000;14001;1;12;52;3;0;12;49;0.1686867469879518;0.00048433734939759034
;;1000000;;;;;184;;;;179;0.8871486491562265;0.012689307227014527;0.899837956383241
;;;;;;;0.02717391304347826;;;;;
