ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;14;25000;25000;1081;0;40;0;0;0;40;0;0.04324;0.001608
2;13;34000;34000;7974;0;30;9;1;0;30;8;0.23452941176470588;0.0011823529411764705
3;12;34000;34000;2413;0;30;2;1;0;30;1;0.07097058823529412;0.0011823529411764705
4;11;59000;59000;6680;0;17;9;-1;0;17;10;0.11322033898305085;0.0006813559322033898
5;10;61000;61000;595;0;17;1;0;0;17;1;0.009754098360655737;0.000659016393442623
6;9;61000;61000;3127;0;17;4;-1;0;17;5;0.05126229508196721;0.000659016393442623
7;8;63000;63000;2749;0;16;3;-1;0;16;4;0.04363492063492064;0.0006380952380952382
8;7;65000;65000;7794;0;16;16;7;0;16;9;0.11990769230769231;0.0006184615384615384
9;6;80000;80000;5214;0;13;4;-3;0;13;7;0.065175;0.0005024999999999999
10;5;83000;83000;328;0;13;0;-1;0;13;1;0.003951807228915662;0.00048433734939759034
11;4;89000;89000;500;0;12;3;0;0;12;3;0.0056179775280898875;0.00045168539325842697
12;3;90000;90000;3538;0;11;5;3;0;11;2;0.03931111111111111;0.0004466666666666667
13;2;93000;93000;7994;1;11;22;5;0;11;17;0.08595698924731182;0.000432258064516129
14;1;99000;99000;335;1;10;0;-1;0;10;1;0.003383838383838384;0.0004060606060606061
;;1000000;;;;;78;;;;69;0.8899160688675535;0.009952159457897772;0.8998682283254512
;;;;;;;0.11538461538461539;;;;;
