ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;12;14000;14000;628;0;72;0;0;0;72;0;0.04485714285714286;0.002871428571428571
2;11;15000;15000;4985;0;67;22;22;0;67;0;0.3323333333333333;0.00268
3;10;19000;19000;900;0;53;0;0;0;53;0;0.04736842105263158;0.0021157894736842106
4;9;24000;24000;411;0;42;1;0;0;42;1;0.017125;0.0016749999999999998
5;8;29000;29000;986;0;35;8;0;0;35;8;0.034;0.001386206896551724
6;7;44000;44000;2336;0;23;12;0;0;23;12;0.05309090909090909;0.0009136363636363636
7;6;57000;57000;3080;0;18;17;1;0;18;16;0.05403508771929825;0.0007052631578947368
8;5;64000;64000;277;0;16;0;0;0;16;0;0.004328125;0.000628125
9;4;69000;69000;6463;0;15;37;0;0;15;37;0.09366666666666666;0.0005826086956521739
10;3;89000;89000;11506;0;11;51;-4;0;11;55;0.12928089887640448;0.00045168539325842697
11;2;98000;98000;865;0;10;3;2;0;10;1;0.008826530612244898;0.00041020408163265306
12;1;100000;100000;6604;1;10;26;3;0;10;23;0.06604;0.000402
;;1000000;;;;;177;;;;153;0.8849521152086312;0.014821947633738859;0.89977406284237
;;;;;;;0.13559322033898305;;;;;
