ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;20;10000;10000;322;0;100;0;0;0;100;0;0.0322;0.004019999999999999
2;19;11000;11000;1688;0;91;9;9;0;91;0;0.15345454545454545;0.0036545454545454546
3;18;21000;21000;722;0;48;0;0;0;48;0;0.03438095238095238;0.0019142857142857143
4;17;26000;26000;191;0;39;0;0;0;39;0;0.007346153846153846;0.001546153846153846
5;16;30000;30000;3819;0;34;18;1;0;34;17;0.1273;0.00134
6;15;36000;36000;963;0;28;1;0;0;28;1;0.02675;0.0011166666666666666
7;14;37000;37000;2005;0;27;15;-2;0;27;17;0.05418918918918919;0.0010864864864864863
8;13;40000;40000;1796;0;25;14;2;0;25;12;0.0449;0.0010049999999999998
9;12;43000;43000;750;0;24;2;-1;0;24;3;0.01744186046511628;0.0009348837209302325
10;11;44000;44000;1759;0;23;9;-1;0;23;10;0.03997727272727273;0.0009136363636363636
11;10;45000;45000;4794;0;22;37;4;0;22;33;0.10653333333333333;0.0008933333333333334
12;9;45000;45000;1349;0;22;13;2;0;23;11;0.029977777777777777;0.0008933333333333334
13;8;47000;47000;722;0;22;5;2;0;22;3;0.015361702127659575;0.0008553191489361703
14;7;56000;56000;397;0;18;4;-1;0;18;5;0.007089285714285715;0.0007178571428571428
15;6;59000;59000;1890;0;17;16;0;0;17;16;0.03203389830508475;0.0006813559322033898
16;5;64000;64000;2539;0;16;24;5;0;16;19;0.039671875;0.000628125
17;4;68000;68000;300;0;15;2;-1;0;15;3;0.004411764705882353;0.0005911764705882353
18;3;76000;76000;3162;0;13;24;-1;0;13;25;0.041605263157894735;0.0005289473684210527
19;2;83000;83000;931;1;12;11;4;0;12;7;0.011216867469879517;0.00048433734939759034
20;1;90000;90000;4466;1;11;30;2;0;11;28;0.04962222222222222;0.0004466666666666667
;;1000000;;;;;234;;;;210;0.8754639638772497;0.024252109998441674;0.8997160738756913
;;;;;;;0.10256410256410256;;;;;
