ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;12000;12000;269;0;84;0;0;0;84;0;0.022416666666666668;0.0033499999999999997
2;9;14000;14000;232;0;72;0;0;0;72;0;0.01657142857142857;0.002871428571428571
3;8;15000;15000;248;0;67;0;0;0;67;0;0.016533333333333334;0.00268
4;7;21000;21000;2474;0;48;2;0;0;48;2;0.11780952380952381;0.0019142857142857143
5;6;51000;51000;4674;0;20;19;-1;0;20;20;0.09164705882352941;0.0007882352941176471
6;5;54000;54000;2880;0;19;10;0;0;19;10;0.05333333333333334;0.0007444444444444445
7;4;61000;61000;14779;0;17;72;5;0;17;67;0.24227868852459017;0.000659016393442623
8;3;84000;84000;7020;0;12;20;-1;0;12;21;0.08357142857142857;0.00047857142857142857
9;2;87000;87000;5025;0;12;22;3;0;11;19;0.05775862068965517;0.00046206896551724135
10;1;93000;93000;17068;1;10;63;3;0;11;60;0.1835268817204301;0.000432258064516129
;;1000000;;;;;208;;;;199;0.8854469640439191;0.0143803088763238;0.8998272729202429
;;;;;;;0.04326923076923077;;;;;
