ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;8;11000;11000;467;0;91;0;0;0;91;0;0.04245454545454545;0.0036545454545454546
2;7;18000;18000;2866;0;56;10;0;0;56;10;0.1592222222222222;0.0022333333333333333
3;6;41000;41000;1661;0;25;3;0;0;25;3;0.04051219512195122;0.0009804878048780487
4;5;43000;43000;9763;0;23;42;6;0;23;36;0.22704651162790698;0.0009348837209302325
5;4;60000;60000;16594;0;17;62;3;0;17;59;0.2765666666666667;0.00067
6;3;64000;64000;7386;1;15;29;8;0;16;21;0.11540625;0.000628125
7;2;67000;67000;1166;1;15;5;-1;0;15;6;0.017402985074626866;0.0006000000000000001
8;1;87000;87000;963;1;11;2;1;0;11;1;0.01106896551724138;0.00046206896551724135
;;1000000;;;;;153;;;;136;0.8896803416851609;0.01016344427920431;0.8998437859643652
;;;;;;;0.1111111111111111;;;;;
