ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;12;10000;10000;18;0;100;0;0;0;100;0;0.0018;0.004019999999999999
2;11;45000;45000;347;0;23;0;0;0;23;0;0.007711111111111111;0.0008933333333333334
3;10;48000;48000;8727;0;21;17;1;0;21;16;0.1818125;0.0008374999999999999
4;9;52000;52000;5000;0;20;12;0;0;20;12;0.09615384615384616;0.000773076923076923
5;8;62000;62000;4375;0;17;8;-2;0;17;10;0.07056451612903226;0.0006483870967741935
6;7;66000;66000;18888;0;15;41;7;0;15;34;0.2861818181818182;0.0006090909090909092
7;6;76000;76000;1713;0;13;0;-4;0;13;4;0.022539473684210526;0.0005289473684210527
8;5;82000;82000;7348;0;12;18;7;0;12;11;0.08960975609756097;0.0004902439024390243
9;4;82000;82000;5236;1;12;18;3;0;12;15;0.06385365853658537;0.0004902439024390243
10;3;85000;85000;2077;1;12;7;2;0;12;5;0.02443529411764706;0.0004729411764705882
11;2;87000;87000;2118;1;12;5;3;0;12;2;0.024344827586206895;0.00046206896551724135
12;1;99000;99000;2003;2;10;6;3;0;10;3;0.020232323232323234;0.0004060606060606061
;;1000000;;;;;132;;;;112;0.889239124830342;0.010631894183622896;0.8998710190139648
;;;;;;;0.15151515151515152;;;;;
