ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;26000;26000;197;0;4200;0;0;0;4200;0;0.007576923076923077;0.001546153846153846;;35655;35657;175551;197271;35655;35659;35661;173505;197689;35659
2;19;52000;52000;1775;0;2100;0;0;0;2100;0;0.03413461538461538;0.000773076923076923;;319946;319952;219816;241456;319946;319946;319950;217821;241793;319946
3;18;65000;65000;3108;0;1680;0;0;0;1680;0;0.047815384615384614;0.0006184615384615384;;560015;560021;175551;569379;560015;560017;560022;173514;569819;560017
4;17;78000;78000;4837;0;1400;0;0;0;1400;0;0.06201282051282051;0.0005153846153846154;;871353;871475;219816;1137426;871353;871354;871476;217821;1137954;871354
5;16;91000;91000;12867;0;1200;240;0;0;1200;240;0.1413956043956044;0.0004417582417582418;;2317671;3578819;175551;2017006;2425425;2317662;2891477;173514;2017617;2396017
6;15;130000;130000;132;0;840;0;0;0;840;0;0.0010153846153846155;0.0003092307692307692;;23955;23955;788770;4342971;23955;23963;23963;786832;4343652;23963
7;14;182000;182000;2634;0;600;9;-7;0;600;16;0.014472527472527473;0.0002208791208791209;;474578;474698;2546738;4375171;474578;474578;2341475;2544848;6436648;490427
8;13;208000;208000;35054;0;525;1056;5;0;525;1051;0.16852884615384614;0.00019326923076923075;;6362528;11040628;548647;4906673;8395037;6362086;10558713;546730;4907099;8307608
9;12;260000;260000;12059;0;420;278;-4;0;420;282;0.04638076923076923;0.0001546153846153846;;2172248;6864180;1150803;11606491;2805607;2172243;6863885;1149210;11606598;2852536
10;11;312000;312000;18365;0;350;400;-6;0;350;406;0.058862179487179485;0.00012884615384615384;;3308142;10213702;1428999;15289813;4785739;3308143;8033984;1427237;15289412;4619044
11;10;325000;325000;2273;0;336;27;6;0;336;21;0.0069938461538461534;0.00012369230769230768;;409587;7159248;744334;21302152;480590;409587;7158337;742338;21297364;475792
12;9;390000;390000;4758;0;280;123;-10;0;280;133;0.0122;0.00010307692307692307;;857124;10510850;1702445;21732593;1427447;857104;10509150;1700863;27189475;1464458
13;8;455000;455000;9306;0;240;84;-48;0;240;132;0.020452747252747254;8.835164835164835e-05;;1676346;17254449;3120563;22598316;2743516;1676347;18336091;3117910;40218529;3247199
14;7;520000;520000;867;0;210;10;-1;0;210;11;0.0016673076923076923;7.73076923076923e-05;;156249;7062506;3333512;24935403;247886;156253;7061985;3331753;51753514;250606
15;6;546000;546000;10334;0;200;169;12;0;200;157;0.018926739926739926;7.362637362637363e-05;;1861508;17873947;3911270;25100460;3659434;1861509;16023597;3909677;45119636;3431787
16;5;624000;624000;18570;0;175;240;-12;0;175;252;0.029759615384615384;6.442307692307692e-05;;3344932;12959734;12070438;26970677;5583214;3344912;24133523;15325785;54546957;6574999
17;4;650000;650000;17377;0;168;189;-1;0;168;190;0.026733846153846153;6.184615384615384e-05;;3130062;29701269;1241185;31564530;5929396;3130072;23616816;1239604;69473445;6353651
18;3;728000;728000;116752;0;150;1555;63;0;150;1492;0.16037362637362637;5.521978021978022e-05;;44783617;83321272;3359604;45783024;65957143;44612274;69459202;3357997;45758625;53295526
19;2;780000;780000;15390;0;140;168;12;0;140;156;0.019730769230769232;5.1538461538461536e-05;;2772173;75319625;5129689;106094767;7783949;2772174;22774552;5127968;93626859;6455237
20;1;910000;910000;13889;0;120;129;-6;0;120;135;0.015262637362637362;4.4175824175824176e-05;;2501760;95577342;5696432;108924329;9072936;2501738;33489525;5694775;104577227;6739331
;;109200000;;;;;4677;;;;4674;0.8942961904761905;0.0056449340659340645;0.8999411245421245
;;;;;;;0.0006414368184733803;;;;;
