ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;14000;14000;214;0;7200;0;0;0;7200;0;0.015285714285714286;0.002871428571428571;;38715;38717;175552;198737;38715;38719;38721;173517;199851;38719
2;19;84000;84000;3951;0;1200;0;0;0;1200;0;0.047035714285714285;0.00047857142857142857;;711859;711868;222917;246024;711859;711860;711865;220867;247019;711860
3;18;112000;112000;310;0;900;0;0;0;900;0;0.0027678571428571427;0.0003589285714285714;;56000;56004;223477;965865;56000;56008;56008;221236;966941;56008
4;17;126000;126000;703;0;800;0;0;0;800;0;0.005579365079365079;0.0003190476190476191;;126737;126884;222916;1029897;126737;126745;126882;220866;1031086;126745
5;16;140000;140000;2897;0;720;0;0;0;720;0;0.02069285714285714;0.0002871428571428571;;521906;522030;222916;1164864;521966;521906;522027;220866;1166141;521968
6;15;168000;168000;19995;0;600;650;-18;0;600;668;0.11901785714285715;0.00023928571428571429;;3653249;3706082;943656;1695031;3657064;3652786;3704761;941721;1872895;3657258
7;14;210000;210000;8089;0;480;176;-20;0;480;196;0.03851904761904762;0.00019142857142857142;;1457183;1509436;223479;5409333;1476096;1457181;2230365;221239;11097757;1494409
8;13;224000;224000;5700;0;450;150;-35;0;450;185;0.02544642857142857;0.0001794642857142857;;1026917;1611964;288358;6874791;1082533;1026800;1800224;286201;11781956;1110312
9;12;252000;252000;65345;0;400;2100;50;0;400;2050;0.25930555555555557;0.00015952380952380954;;11977978;19032751;1079981;7962280;13614714;11975610;13402810;1078173;7961920;12687145
10;11;280000;280000;12090;0;360;380;18;0;360;362;0.04317857142857143;0.00014357142857142856;;2177824;7770281;754160;20785373;2839068;2177825;6735067;752188;20782510;2628827
11;10;336000;336000;1341;0;300;30;-10;0;300;40;0.003991071428571429;0.00011964285714285714;;241704;3267732;4672670;23159240;344208;241692;894125;4670141;23156010;268123
12;9;350000;350000;20122;0;288;462;-16;0;288;478;0.05749142857142857;0.00011485714285714286;;3676116;26853607;222916;23409624;6462907;3675655;24157849;220857;23406463;6463774
13;8;420000;420000;16339;0;240;312;-11;0;240;323;0.03890238095238095;9.571428571428571e-05;;2994686;24608064;2994522;27626031;5058156;2994245;21955472;2991959;29799125;4473807
14;7;448000;448000;52743;0;225;1064;20;0;225;1044;0.11772991071428572;8.973214285714285e-05;;9843680;41119807;1324294;35066360;22763015;9841548;40246086;1322607;35058320;19295955
15;6;504000;504000;297;0;200;4;4;0;200;0;0.0005892857142857143;7.976190476190477e-05;;53654;105360;18150147;71691540;54688;53658;53799;18144714;48303144;53661
16;5;560000;560000;4503;0;180;76;16;0;180;60;0.008041071428571429;7.178571428571428e-05;;811224;35669682;3059063;71753465;2016546;811209;24017860;3056721;65383343;1456767
17;4;630000;630000;34302;1;160;487;-12;0;160;499;0.05444761904761905;6.380952380952382e-05;;6282384;55097585;1825476;72573290;18737762;6281285;49027911;1823709;68628729;17127757
18;3;672000;672000;11101;5;150;160;4;0;150;156;0.01651934523809524;5.982142857142857e-05;;1999684;57754951;6012784;134597540;8041841;1999683;36545635;6010126;74918958;5868112
19;2;700000;700000;11459;3;144;165;1;0;144;164;0.01637;5.742857142857143e-05;;2064130;74334633;4440343;175082637;10490668;2064131;40266060;4437969;80001577;7288540
20;1;840000;840000;2508;2;120;22;0;0;120;22;0.0029857142857142856;4.7857142857142856e-05;;451878;37565310;11966716;179862156;1626786;451879;19678774;11963177;86964157;872593
;;100800000;;;;;6238;;;;6247;0.8938967956349207;0.006028803571428572;0.8999255992063493
;;;;;;;-0.0014427701186277653;;;;;
