ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;44000;44000;1891;0;2100;0;0;0;2100;0;0.042977272727272725;0.0009136363636363636;;340719;340845;175552;198811;340719;340720;340842;173517;199851;340720
2;19;66000;66000;239;0;1400;0;0;0;1400;0;0.003621212121212121;0.0006090909090909092;;43216;43368;175552;548183;43216;43220;43365;173517;549158;43220
3;18;88000;88000;930;0;1050;0;0;0;1050;0;0.010568181818181819;0.0004568181818181818;;167588;167731;524925;599371;167701;167592;167734;522870;600453;167702
4;17;110000;110000;2771;0;840;0;0;0;840;0;0.02519090909090909;0.00036545454545454544;;499220;499348;175552;775129;499224;499207;499354;173517;776319;499222
5;16;132000;132000;1949;0;700;0;0;0;700;0;0.014765151515151516;0.0003045454545454546;;351277;351279;577207;1282598;351277;351277;351281;575320;1283874;351277
6;15;154000;154000;5051;0;600;0;0;0;600;0;0.0327987012987013;0.00026103896103896103;;909991;910114;175552;1642091;909991;909993;910115;173517;1643400;909993
7;14;176000;176000;13640;0;525;10;0;0;525;10;0.0775;0.0002284090909090909;;2456945;2970231;701510;2560341;2462306;2456946;2969971;699560;2561681;2462300
8;13;220000;220000;4033;0;420;40;0;0;420;40;0.018331818181818182;0.00018272727272727272;;726632;1702567;1033319;5025595;763467;726633;1702427;1031348;5026979;763427
9;12;264000;264000;31384;0;350;295;0;0;350;295;0.11887878787878788;0.0001522727272727273;;5652983;8174938;1114400;5760713;6253963;5652984;7439493;1112796;5762184;6180143
10;11;308000;308000;3966;0;300;60;1;0;300;59;0.012876623376623377;0.00013051948051948052;;714436;2313179;1444255;11775905;777436;714425;2729004;1442325;11777011;803272
11;10;330000;330000;4367;0;280;30;-8;0;280;38;0.013233333333333333;0.00012181818181818181;;786744;2783480;736060;12555301;848616;786727;2060068;734133;12556020;850299
12;9;440000;440000;20333;0;210;160;-29;0;210;189;0.046211363636363634;9.136363636363636e-05;;3662498;5659325;1946075;13350700;3959355;3662506;12053501;1944464;21847563;4192446
13;8;462000;462000;11840;0;200;60;-17;0;200;77;0.025627705627705628;8.701298701298701e-05;;2132825;5129486;1146694;17552317;2386246;2132708;11559883;1144785;33357071;2600011
14;7;528000;528000;32994;0;175;315;37;0;175;278;0.062488636363636364;7.613636363636365e-05;;5999338;15274450;9597605;19693815;7987762;5943020;10427129;9595638;27151865;7270944
15;6;550000;550000;76506;0;168;583;-16;0;168;599;0.1391018181818182;7.309090909090908e-05;;14720069;44851645;683619;26908107;23613422;14365972;29594724;681644;32171613;21553934
16;5;616000;616000;22207;0;150;147;-2;0;150;149;0.03605032467532467;6.525974025974026e-05;;4000054;40540700;2345267;46287890;6571076;4000055;31680340;2343690;46265017;6179331
17;4;660000;660000;3966;0;140;20;-19;0;140;39;0.006009090909090909;6.0909090909090906e-05;;714448;25424066;2978737;58899106;1096473;714448;10142028;2977497;58875688;1116281
18;3;770000;770000;25798;0;120;142;-9;0;120;151;0.033503896103896105;5.220779220779221e-05;;4646788;48583686;1602682;60983131;10103295;4646777;48610980;1600792;61989806;10418093
19;2;880000;880000;44068;0;105;238;0;0;105;238;0.05007727272727273;4.568181818181818e-05;;8291349;51833971;8085534;68635582;18492046;8290886;54225022;8084372;72326819;19584498
20;1;924000;924000;116249;4;100;634;62;0;100;572;0.12581060606060607;4.3506493506493503e-05;;26218882;139023669;4723431;77348404;81790324;24075424;77113812;4722520;77346660;51025631
;;92400000;;;;;2734;;;;2734;0.8956227056277057;0.0043215;0.8999442056277057
;;;;;;;0.0;;;;;
