ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;42000;42000;1033;0;1200;0;0;0;1200;0;0.024595238095238094;0.0009571428571428571;;186274;186283;175551;198070;186274;186275;186281;173514;199848;186275
2;19;56000;56000;1426;0;900;0;0;0;900;0;0.025464285714285714;0.0007178571428571428;;257011;257020;175551;392882;257011;257012;257018;173514;394556;257012
3;18;84000;84000;4399;0;600;0;0;0;600;0;0.05236904761904762;0.00047857142857142857;;792507;792629;370530;657877;792507;792508;792630;368551;659631;792508
4;17;112000;112000;6820;0;450;0;0;0;450;0;0.060892857142857144;0.0003589285714285714;;1228520;1228642;442766;1458553;1228520;1228521;1228643;441090;1682572;1228534
5;16;112000;112000;1053;0;450;0;0;0;450;0;0.009401785714285715;0.0003589285714285714;;189857;190000;1679477;2695321;189877;189859;190002;470426;2697185;189878
6;15;112000;112000;111;0;450;0;0;0;450;0;0.0009910714285714286;0.0003589285714285714;;20181;20181;1877450;2893291;20181;20189;20189;442043;2895242;20189
7;14;210000;210000;4221;0;240;0;0;0;240;0;0.0201;0.00019142857142857142;;760462;760467;370531;2921553;760462;760463;760585;368534;10773081;760463
8;13;224000;224000;4619;0;225;75;60;0;225;15;0.020620535714285713;0.0001794642857142857;;832100;1801922;1906644;3686744;949825;832101;1030924;1905261;13227876;845370
9;12;252000;252000;729;0;200;0;-20;0;200;20;0.0028928571428571428;0.00015952380952380954;;131412;131555;1173450;4527462;131446;131416;1875515;1171914;14185098;228345
10;11;252000;252000;2974;0;200;0;-9;0;200;9;0.0118015873015873;0.00015952380952380954;;535895;535898;1313820;4667405;535895;535895;805400;1312343;14325272;545858
11;10;252000;252000;16442;0;200;25;-46;0;200;71;0.06524603174603175;0.00015952380952380954;;2961644;5737647;1858531;5211961;3092958;2961654;4897769;1438680;14869809;3182141
12;9;280000;280000;22005;0;180;120;-39;0;180;159;0.07858928571428571;0.00014357142857142856;;3963691;8891701;442014;8381354;4441023;3963692;5900923;440099;15854933;4450564
13;8;280000;280000;12606;0;180;105;46;0;180;59;0.04502142857142857;0.00014357142857142856;;2270713;10474903;4415112;12623848;3036142;2270713;4007661;1907042;19827193;2500478
14;7;336000;336000;18485;0;150;85;-7;0;150;92;0.055014880952380954;0.00011964285714285714;;3329632;11055589;2905148;14903269;3805783;3329633;5072385;2904130;29624399;3810342
15;6;336000;336000;65341;0;150;502;7;0;150;495;0.1944672619047619;0.00011964285714285714;;13239014;27966848;6243626;19242806;19175425;13237963;15948724;3746349;18406035;14292345
16;5;630000;630000;38497;0;80;150;-8;0;80;158;0.061106349206349206;6.380952380952382e-05;;7133378;32695792;1141212;34228491;13062822;7132972;41178683;2475791;57362595;15554808
17;4;700000;700000;31330;0;72;128;3;0;72;125;0.044757142857142856;5.742857142857143e-05;;5643262;49408792;176864;44698179;18219380;5643240;39690208;175037;90076884;16888767
18;3;700000;700000;10603;0;72;37;4;0;72;33;0.015147142857142857;5.742857142857143e-05;;1909924;35953981;7763414;84597792;3786143;1909925;27666320;7761324;88158595;3684904
19;2;700000;700000;51109;0;72;194;-4;0;72;198;0.07301285714285714;5.742857142857143e-05;;9674744;66388437;9682217;86515893;30354716;9673937;44222496;6893911;71351059;23122172
20;1;840000;840000;28202;2;60;120;15;0;60;105;0.03357380952380953;4.7857142857142856e-05;;5079872;105010981;8661454;100875955;26970001;5079872;39331823;8659901;100853220;14568314
;;50400000;;;;;1541;;;;1539;0.8950654563492062;0.0048902023809523805;0.8999556587301586
;;;;;;;0.0012978585334198572;;;;;
