ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;64000;64000;1692;0;1575;0;0;0;1575;0;0.0264375;0.000628125;;304900;304909;176206;196014;304900;304901;305027;174222;901688;304901
2;19;64000;64000;3861;0;1575;0;0;0;1575;0;0.060328125;0.000628125;;695675;695684;489088;509452;695675;695558;695681;174222;510915;695558
3;18;80000;80000;3484;0;1260;0;0;0;1260;0;0.04355;0.0005024999999999999;;627692;627816;176206;1213107;627692;627694;627817;174222;1880997;627694
4;17;80000;80000;668;0;1260;0;0;0;1260;0;0.00835;0.0005024999999999999;;120430;120573;811993;1848972;120430;120434;120576;175026;2516964;120434
5;16;96000;96000;19651;0;1050;210;210;0;1050;0;0.20469791666666667;0.00041874999999999996;;3539622;4312667;175552;1977592;3694025;3539610;3548765;173517;1979267;3541047
6;15;112000;112000;1605;0;900;0;0;0;900;0;0.014330357142857143;0.0003589285714285714;;289226;289348;175552;5525442;289226;289227;289350;173517;5527198;289227
7;14;144000;144000;6636;0;700;75;20;0;700;55;0.04608333333333333;0.00027916666666666666;;1195395;2268330;175552;5823039;1273840;1195405;2217645;173518;5824883;1263190
8;13;160000;160000;5791;0;630;40;0;0;630;40;0.03619375;0.00025124999999999995;;1043169;2365993;941684;7026870;1100491;1043167;2366756;939804;7028804;1093315
9;12;192000;192000;6029;0;525;40;5;0;525;35;0.031401041666666664;0.00020937499999999998;;1086145;2911047;4742408;8080798;1166996;1086146;1859537;4740743;8080465;1124038
10;11;288000;288000;13429;0;350;190;-70;0;350;260;0.046628472222222224;0.00013958333333333333;;2418958;5564908;4929640;9175446;3100664;2418968;5567053;4927899;10049947;3297219
11;10;288000;288000;3724;0;350;110;74;0;350;36;0.012930555555555556;0.00013958333333333333;;671008;1993531;8379885;11602895;969625;670870;1741842;7043794;12779847;747706
12;9;400000;400000;41444;0;252;578;-15;0;252;593;0.10361;0.0001005;;7464946;24446336;941464;13300026;13530816;7464948;24449488;939590;26172181;13788396
13;8;448000;448000;4674;0;225;21;-37;0;225;58;0.010433035714285714;8.973214285714285e-05;;842004;10032544;1493273;27631657;1049166;842012;14711817;1491841;37999363;1691030
14;7;448000;448000;586;0;225;6;-1;0;225;7;0.0013080357142857143;8.973214285714285e-05;;105674;11159367;2344166;28482383;236543;105678;2947617;1491726;38734222;164205
15;6;560000;560000;9572;0;180;86;-16;0;180;102;0.017092857142857142;7.178571428571428e-05;;1724228;26650529;1239772;28584769;3074613;1724236;26649264;1238127;64014145;3551977
16;5;576000;576000;67286;0;175;766;26;0;175;740;0.11681597222222222;6.979166666666666e-05;;18556376;49437519;10152167;32154669;28526856;18556032;41837988;10151354;33430758;25898264
17;4;672000;672000;20987;0;150;171;-6;0;150;177;0.03123065476190476;5.982142857142857e-05;;3780349;55336818;4024262;63055344;10447837;3780349;30030367;4022729;80800454;8772669
18;3;672000;672000;55931;0;150;530;40;0;150;490;0.08323065476190476;5.982142857142857e-05;;13132792;80594419;8836056;66844515;37703292;10074373;44222975;7122113;63071961;26788044
19;2;672000;672000;40;0;150;0;0;0;150;0;5.9523809523809524e-05;5.982142857142857e-05;;7397;7397;30672202;100731105;7397;7401;7541;7105765;67339599;7404
20;1;800000;800000;417;0;126;4;-2;0;126;6;0.00052125;5.025e-05;;75261;15576521;10489126;100743640;247160;75265;15576963;10488073;85893599;247165
;;100800000;;;;;2827;;;;2599;0.8952330357142856;0.004709142857142856;0.8999421785714284
;;;;;;;0.08065086664308455;;;;;
