ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;12;25000;25000;3086;0;40;0;0;0;40;0;0.12344;0.001608
2;11;33000;33000;826;0;31;0;0;0;31;0;0.02503030303030303;0.0012181818181818183
3;10;44000;44000;1222;0;23;1;0;0;23;1;0.027772727272727272;0.0009136363636363636
4;9;48000;48000;594;0;21;0;0;0;21;0;0.012375;0.0008374999999999999
5;8;61000;61000;9156;0;17;19;0;0;17;19;0.1500983606557377;0.000659016393442623
6;7;66000;66000;11148;0;15;15;5;0;15;10;0.1689090909090909;0.0006090909090909092
7;6;74000;74000;348;0;14;0;0;0;14;0;0.004702702702702703;0.0005432432432432432
8;5;78000;78000;11511;0;13;23;5;0;13;18;0.14757692307692308;0.0005153846153846154
9;4;80000;80000;1970;0;13;3;2;0;13;1;0.024625;0.0005024999999999999
10;3;82000;82000;4142;0;12;6;1;0;12;5;0.05051219512195122;0.0004902439024390243
11;2;85000;85000;2881;0;12;6;-1;0;12;7;0.033894117647058825;0.0004729411764705882
12;1;91000;91000;11114;2;11;25;7;0;11;18;0.12213186813186813;0.0004417582417582418
;;1000000;;;;;98;;;;79;0.891068288548363;0.008811496663647425;0.8998797852120104
;;;;;;;0.19387755102040816;;;;;
