ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;12;25000;25000;816;0;40;0;0;0;40;0;0.03264;0.001608
2;11;27000;27000;2252;0;37;3;1;0;37;2;0.0834074074074074;0.001488888888888889
3;10;30000;30000;2048;0;34;0;0;0;34;0;0.06826666666666667;0.00134
4;9;34000;34000;7118;0;30;20;6;0;30;14;0.20935294117647057;0.0011823529411764705
5;8;40000;40000;660;0;25;1;0;0;25;1;0.0165;0.0010049999999999998
6;7;50000;50000;388;0;20;1;0;0;20;1;0.00776;0.000804
7;6;55000;55000;4218;0;18;7;1;0;18;6;0.07669090909090909;0.0007309090909090909
8;5;62000;62000;1498;0;16;3;1;0;16;2;0.024161290322580645;0.0006483870967741935
9;4;74000;74000;4540;0;14;17;1;0;14;16;0.06135135135135135;0.0005432432432432432
10;3;84000;84000;10401;0;12;28;-2;0;12;30;0.12382142857142857;0.00047857142857142857
11;2;85000;85000;10681;1;12;31;8;0;12;23;0.12565882352941177;0.0004729411764705882
12;1;96000;96000;5717;1;11;13;2;0;11;11;0.05955208333333333;0.00041874999999999996
;;1000000;;;;;124;;;;106;0.8891629014495593;0.010721043866033904;0.8998839453155932
;;;;;;;0.14516129032258066;;;;;
