ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;20;24000;24000;1593;0;42;0;0;0;42;0;0.066375;0.0016749999999999998
2;19;30000;30000;1196;0;34;0;0;0;34;0;0.03986666666666667;0.00134
3;18;31000;31000;660;0;33;0;0;0;33;0;0.02129032258064516;0.001296774193548387
4;17;38000;38000;339;0;27;0;0;0;27;0;0.008921052631578948;0.0010578947368421053
5;16;44000;44000;548;0;23;1;0;0;23;1;0.012454545454545454;0.0009136363636363636
6;15;46000;46000;826;0;22;0;0;0;22;0;0.017956521739130434;0.0008739130434782608
7;14;47000;47000;1165;0;22;3;1;0;22;2;0.024787234042553192;0.0008553191489361703
8;13;49000;49000;71;0;21;0;0;0;21;0;0.0014489795918367348;0.0008204081632653061
9;12;54000;54000;2223;0;19;6;0;0;19;6;0.041166666666666664;0.0007444444444444445
10;11;55000;55000;2737;0;19;7;0;0;19;7;0.049763636363636364;0.0007309090909090909
11;10;56000;56000;1958;0;18;4;2;0;18;2;0.03496428571428571;0.0007178571428571428
12;9;71000;71000;2866;0;15;7;4;0;15;3;0.04036619718309859;0.0005661971830985916
13;8;75000;75000;610;0;14;2;1;0;14;1;0.008133333333333333;0.000536
14;7;79000;79000;12088;0;13;49;-3;0;13;52;0.1530126582278481;0.0005088607594936708
15;6;81000;81000;3675;0;13;14;4;0;13;10;0.04537037037037037;0.0004962962962962963
16;5;88000;88000;4180;0;12;18;-1;0;12;19;0.0475;0.0004568181818181818
17;4;91000;91000;9052;0;11;32;5;0;11;27;0.09947252747252747;0.0004417582417582418
18;3;96000;96000;3680;0;11;14;1;0;11;13;0.03833333333333333;0.00041874999999999996
19;2;99000;99000;742;0;11;1;0;0;11;1;0.007494949494949495;0.0004060606060606061
20;1;100000;100000;12584;2;10;48;1;0;10;47;0.12584;0.000402
;;1000000;;;;;206;;;;191;0.884518280867006;0.01525889759644286;0.8997771784634488
;;;;;;;0.07281553398058252;;;;;
