ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;20;12000;12000;111;0;84;0;0;0;84;0;0.00925;0.0033499999999999997
2;19;17000;17000;183;0;59;0;0;0;59;0;0.010764705882352942;0.002364705882352941
3;18;18000;18000;151;0;56;0;0;0;56;0;0.008388888888888888;0.0022333333333333333
4;17;19000;19000;515;0;53;0;0;0;53;0;0.027105263157894736;0.0021157894736842106
5;16;22000;22000;825;0;46;1;0;0;46;1;0.0375;0.0018272727272727273
6;15;23000;23000;1291;0;44;11;1;0;44;10;0.05613043478260869;0.0017478260869565217
7;14;34000;34000;481;0;30;0;0;0;30;0;0.014147058823529412;0.0011823529411764705
8;13;35000;35000;1165;0;29;8;-1;0;29;9;0.03328571428571429;0.0011485714285714285
9;12;37000;37000;136;0;28;1;0;0;28;1;0.0036756756756756758;0.0010864864864864863
10;11;44000;44000;2342;0;23;15;-2;0;23;17;0.05322727272727273;0.0009136363636363636
11;10;59000;59000;2628;0;17;13;-1;0;17;14;0.04454237288135593;0.0006813559322033898
12;9;62000;62000;2883;0;17;11;1;0;17;10;0.0465;0.0006483870967741935
13;8;64000;64000;2315;0;16;13;-2;0;16;15;0.036171875;0.000628125
14;7;67000;67000;1127;0;15;6;2;0;15;4;0.01682089552238806;0.0006000000000000001
15;6;71000;71000;3232;0;15;21;-2;0;15;23;0.04552112676056338;0.0005661971830985916
16;5;80000;80000;2975;0;13;15;-4;0;13;19;0.0371875;0.0005024999999999999
17;4;91000;91000;21966;0;11;109;8;0;11;101;0.2413846153846154;0.0004417582417582418
18;3;94000;94000;2780;0;11;16;5;0;11;11;0.029574468085106383;0.00042765957446808513
19;2;95000;95000;1113;0;11;5;1;0;11;4;0.01171578947368421;0.0004231578947368421
20;1;97000;97000;11009;1;11;62;13;0;11;49;0.11349484536082474;0.00041443298969072163
;;1000000;;;;;307;;;;288;0.8763885026924754;0.023303548636200547;0.8996920513286759
;;;;;;;0.06188925081433225;;;;;
