ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;8;18000;18000;491;0;56;0;0;0;56;0;0.02727777777777778;0.0022333333333333333
2;7;27000;27000;1972;0;37;1;0;0;37;1;0.07303703703703704;0.001488888888888889
3;6;42000;42000;2344;0;24;0;-1;0;24;1;0.05580952380952381;0.0009571428571428571
4;5;44000;44000;280;0;23;0;0;0;23;0;0.006363636363636364;0.0009136363636363636
5;4;45000;45000;5225;0;23;2;2;0;23;0;0.11611111111111111;0.0008933333333333334
6;3;49000;49000;3192;0;21;6;0;0;21;6;0.06514285714285714;0.0008204081632653061
7;2;78000;78000;8446;0;13;15;-1;0;13;16;0.10828205128205128;0.0005153846153846154
8;1;97000;97000;42646;1;10;91;20;0;10;71;0.4396494845360825;0.00041443298969072163
;;1000000;;;;;115;;;;95;0.8916734790600771;0.00823656054467542;0.8999100396047526
;;;;;;;0.17391304347826086;;;;;
