ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;8;11000;11000;3905;0;91;0;0;0;91;0;0.355;0.0036545454545454546
2;7;34000;34000;3917;0;30;6;0;0;30;6;0.11520588235294117;0.0011823529411764705
3;6;41000;41000;1759;0;25;3;0;0;25;3;0.04290243902439025;0.0009804878048780487
4;5;57000;57000;1484;0;18;3;-3;0;18;6;0.026035087719298244;0.0007052631578947368
5;4;66000;66000;8980;0;15;26;1;0;15;25;0.13606060606060605;0.0006090909090909092
6;3;68000;68000;214;0;15;1;1;0;15;0;0.0031470588235294117;0.0005911764705882353
7;2;89000;89000;16028;0;11;46;1;0;11;45;0.18008988764044945;0.00045168539325842697
8;1;95000;95000;3118;1;11;8;3;0;11;5;0.032821052631578945;0.0004231578947368421
;;1000000;;;;;93;;;;90;0.8912620142527934;0.008597760026169124;0.8998597742789625
;;;;;;;0.03225806451612903;;;;;
