ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;8;12000;12000;309;0;84;0;0;0;84;0;0.02575;0.0033499999999999997
2;7;30000;30000;3038;0;34;0;-1;0;34;1;0.10126666666666667;0.00134
3;6;42000;42000;5295;0;24;2;-5;0;24;7;0.12607142857142858;0.0009571428571428571
4;5;43000;43000;1446;0;24;5;2;0;24;3;0.033627906976744185;0.0009348837209302325
5;4;51000;51000;15941;0;20;46;4;0;20;42;0.3125686274509804;0.0007882352941176471
6;3;55000;55000;6710;0;18;23;10;0;18;13;0.122;0.0007309090909090909
7;2;65000;65000;2326;0;15;4;1;0;15;3;0.03578461538461539;0.0006184615384615384
8;1;69000;69000;9213;2;14;31;7;0;14;24;0.13352173913043477;0.0005826086956521739
;;1000000;;;;;111;;;;93;0.89059098418087;0.009302241197213538;0.8998932253780836
;;;;;;;0.16216216216216217;;;;;
