ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;10000;10000;208;0;100;0;0;0;100;0;0.0208;0.004019999999999999
2;9;13000;13000;1038;0;77;8;1;0;77;7;0.07984615384615384;0.003092307692307692
3;8;14000;14000;2120;0;72;22;8;0;72;14;0.15142857142857144;0.002871428571428571
4;7;25000;25000;3914;0;40;30;2;0;40;28;0.15656;0.001608
5;6;34000;34000;1371;0;30;2;-2;0;30;4;0.0403235294117647;0.0011823529411764705
6;5;42000;42000;4629;0;24;26;1;0;24;25;0.11021428571428571;0.0009571428571428571
7;4;58000;58000;2869;0;18;15;1;0;18;14;0.04946551724137931;0.000693103448275862
8;3;59000;59000;14956;1;17;87;3;0;17;84;0.2534915254237288;0.0006813559322033898
9;2;68000;68000;1264;1;15;10;0;0;15;10;0.01858823529411765;0.0005911764705882353
10;1;85000;85000;247;1;12;1;1;0;12;0;0.0029058823529411765;0.0004729411764705882
;;1000000;;;;;201;;;;186;0.8836237007129426;0.016169809089593666;0.8997935098025363
;;;;;;;0.07462686567164178;;;;;
