ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;34000;34000;2432;0;30;0;0;0;30;0;0.07152941176470588;0.0011823529411764705
2;9;35000;35000;1079;0;29;0;0;0;29;0;0.030828571428571427;0.0011485714285714285
3;8;49000;49000;5892;0;21;6;0;0;21;6;0.12024489795918368;0.0008204081632653061
4;7;60000;60000;4594;0;17;2;0;0;17;2;0.07656666666666667;0.00067
5;6;67000;67000;3245;0;15;5;1;0;15;4;0.048432835820895526;0.0006000000000000001
6;5;74000;74000;15266;0;14;17;-1;0;14;18;0.2062972972972973;0.0005432432432432432
7;4;78000;78000;6598;0;13;12;0;0;13;12;0.0845897435897436;0.0005153846153846154
8;3;82000;82000;11797;0;12;22;6;0;12;16;0.14386585365853657;0.0004902439024390243
9;2;85000;85000;2145;1;12;5;2;0;12;3;0.025235294117647057;0.0004729411764705882
10;1;97000;97000;8289;2;10;20;7;0;10;13;0.08545360824742268;0.00041443298969072163
;;1000000;;;;;89;;;;74;0.8930441805506703;0.0068575784602413975;0.8999017590109116
;;;;;;;0.16853932584269662;;;;;
