ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;14;11000;11000;1270;0;91;0;0;0;91;0;0.11545454545454545;0.0036545454545454546
2;13;23000;23000;1489;0;44;4;0;0;44;4;0.0647391304347826;0.0017478260869565217
3;12;24000;24000;131;0;42;0;0;0;42;0;0.005458333333333333;0.0016749999999999998
4;11;36000;36000;4675;0;28;10;0;0;28;10;0.12986111111111112;0.0011166666666666666
5;10;37000;37000;813;0;28;3;0;0;28;3;0.021972972972972973;0.0010864864864864863
6;9;40000;40000;797;0;25;0;0;0;25;0;0.019925;0.0010049999999999998
7;8;43000;43000;1777;0;24;10;2;0;24;8;0.04132558139534884;0.0009348837209302325
8;7;61000;61000;2029;0;17;8;-3;0;17;11;0.033262295081967215;0.000659016393442623
9;6;67000;67000;5210;0;15;19;2;0;15;17;0.07776119402985075;0.0006000000000000001
10;5;75000;75000;9950;0;14;44;4;0;14;40;0.13266666666666665;0.000536
11;4;81000;81000;1240;0;13;2;0;0;13;2;0.015308641975308642;0.0004962962962962963
12;3;84000;84000;8165;0;12;28;-3;0;12;31;0.09720238095238096;0.00047857142857142857
13;2;93000;93000;11964;2;11;56;7;0;11;49;0.12864516129032258;0.000432258064516129
14;1;97000;97000;140;2;11;2;0;0;11;2;0.001443298969072165;0.00041443298969072163
;;1000000;;;;;186;;;;177;0.8850263136676633;0.014836983588102561;0.8998632972557659
;;;;;;;0.04838709677419355;;;;;
