ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;16;13000;13000;1536;0;77;0;0;0;77;0;0.11815384615384615;0.003092307692307692
2;15;17000;17000;4360;0;59;18;4;0;59;14;0.2564705882352941;0.002364705882352941
3;14;21000;21000;824;0;48;0;0;0;48;0;0.03923809523809524;0.0019142857142857143
4;13;27000;27000;823;0;38;1;0;0;38;1;0.03048148148148148;0.001488888888888889
5;12;30000;30000;16;0;34;0;0;0;34;0;0.0005333333333333334;0.00134
6;11;36000;36000;306;0;28;1;1;0;28;0;0.0085;0.0011166666666666666
7;10;43000;43000;1410;0;24;9;0;0;24;9;0.032790697674418605;0.0009348837209302325
8;9;49000;49000;756;0;21;1;0;0;21;1;0.015428571428571429;0.0008204081632653061
9;8;50000;50000;1660;0;20;8;1;0;20;7;0.0332;0.000804
10;7;51000;51000;806;0;20;4;-1;0;20;5;0.015803921568627453;0.0007882352941176471
11;6;59000;59000;5247;0;17;36;3;0;17;33;0.0889322033898305;0.0006813559322033898
12;5;64000;64000;2217;0;16;10;0;0;16;10;0.034640625;0.000628125
13;4;66000;66000;7318;0;15;49;-3;0;15;52;0.11087878787878788;0.0006090909090909092
14;3;84000;84000;4323;1;12;25;6;0;12;19;0.05146428571428571;0.00047857142857142857
15;2;85000;85000;65;1;12;0;0;0;12;0;0.0007647058823529412;0.0004729411764705882
16;1;93000;93000;4142;1;11;23;0;0;11;23;0.04453763440860215;0.000432258064516129
;;1000000;;;;;185;;;;174;0.881818777387527;0.017966724533667537;0.8997855019211946
;;;;;;;0.05945945945945946;;;;;
