ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;8;10000;10000;699;0;100;0;0;0;100;0;0.0699;0.004019999999999999
2;7;16000;16000;3479;0;63;12;0;0;63;12;0.2174375;0.0025125
3;6;29000;29000;2311;0;35;9;0;0;35;9;0.07968965517241379;0.001386206896551724
4;5;48000;48000;1635;0;21;6;-1;0;21;7;0.0340625;0.0008374999999999999
5;4;60000;60000;7469;0;17;26;0;0;17;26;0.12448333333333333;0.00067
6;3;63000;63000;9873;0;16;35;-2;0;16;37;0.15671428571428572;0.0006380952380952382
7;2;65000;65000;1655;0;16;8;3;0;15;5;0.025461538461538463;0.0006184615384615384
8;1;74000;74000;13383;1;13;49;3;0;14;46;0.18085135135135136;0.0005432432432432432
;;1000000;;;;;145;;;;142;0.8886001640329226;0.011226006916351743;0.8998261709492744
;;;;;;;0.020689655172413793;;;;;
