ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;16;10000;10000;412;0;100;0;0;0;100;0;0.0412;0.004019999999999999
2;15;16000;16000;362;0;63;0;0;0;63;0;0.022625;0.0025125
3;14;23000;23000;335;0;44;0;0;0;44;0;0.014565217391304348;0.0017478260869565217
4;13;40000;40000;4020;0;25;4;1;0;25;3;0.1005;0.0010049999999999998
5;12;43000;43000;634;0;24;1;0;0;24;1;0.014744186046511627;0.0009348837209302325
6;11;47000;47000;6524;0;22;34;2;0;22;32;0.13880851063829788;0.0008553191489361703
7;10;49000;49000;5805;0;21;23;-1;0;21;24;0.11846938775510205;0.0008204081632653061
8;9;54000;54000;4406;0;19;22;0;0;19;22;0.08159259259259259;0.0007444444444444445
9;8;57000;57000;1333;0;18;8;3;0;18;5;0.0233859649122807;0.0007052631578947368
10;7;66000;66000;5748;0;15;27;-2;0;15;29;0.0870909090909091;0.0006090909090909092
11;6;77000;77000;1793;0;13;6;-6;0;13;12;0.023285714285714285;0.0005220779220779221
12;5;79000;79000;915;0;13;3;0;0;13;3;0.011582278481012658;0.0005088607594936708
13;4;83000;83000;1518;0;12;5;0;0;12;5;0.018289156626506025;0.00048433734939759034
14;3;90000;90000;944;0;11;3;1;0;11;2;0.01048888888888889;0.0004466666666666667
15;2;92000;92000;15623;1;11;79;20;0;11;59;0.16981521739130434;0.0004369565217391304
16;1;94000;94000;616;1;11;6;5;0;11;1;0.006553191489361702;0.00042765957446808513
;;1000000;;;;;221;;;;198;0.8829962155897861;0.016781294425361387;0.8997775100151475
;;;;;;;0.10407239819004525;;;;;
