ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;14;16000;16000;727;0;63;0;0;0;63;0;0.0454375;0.0025125
2;13;18000;18000;166;0;56;0;0;0;56;0;0.009222222222222222;0.0022333333333333333
3;12;20000;20000;4988;0;50;20;20;0;50;0;0.2494;0.0020099999999999996
4;11;22000;22000;2372;0;46;12;4;0;46;8;0.10781818181818181;0.0018272727272727273
5;10;25000;25000;1135;0;40;8;2;0;40;6;0.0454;0.001608
6;9;28000;28000;1749;0;36;4;-1;0;36;5;0.062464285714285715;0.0014357142857142856
7;8;30000;30000;230;0;34;1;-2;0;34;3;0.007666666666666666;0.00134
8;7;32000;32000;1485;0;32;6;1;0;32;5;0.04640625;0.00125625
9;6;36000;36000;1176;0;28;6;3;0;28;3;0.03266666666666666;0.0011166666666666666
10;5;39000;39000;303;0;26;0;-1;0;26;1;0.00776923076923077;0.0010307692307692307
11;4;54000;54000;4558;0;19;30;1;0;19;29;0.0844074074074074;0.0007444444444444445
12;3;61000;61000;8549;0;16;65;5;0;16;60;0.14014754098360654;0.000659016393442623
13;2;91000;91000;956;0;11;3;-1;0;11;4;0.010505494505494506;0.0004417582417582418
14;1;92000;92000;2932;1;11;12;0;0;11;12;0.0318695652173913;0.0004369565217391304
;;1000000;;;;;167;;;;136;0.8811810119711536;0.01865268184514068;0.8998336938162943
;;;;;;;0.18562874251497005;;;;;
