ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;18;13000;13000;130;0;77;0;0;0;77;0;0.01;0.003092307692307692
2;17;20000;20000;3238;0;50;11;0;0;50;11;0.1619;0.0020099999999999996
3;16;27000;27000;4064;0;37;19;0;0;37;19;0.15051851851851852;0.001488888888888889
4;15;30000;30000;381;0;34;0;0;0;34;0;0.0127;0.00134
5;14;31000;31000;597;0;33;1;1;0;33;0;0.019258064516129034;0.001296774193548387
6;13;37000;37000;5145;0;27;26;0;0;27;26;0.13905405405405405;0.0010864864864864863
7;12;56000;56000;672;0;18;0;0;0;18;0;0.012;0.0007178571428571428
8;11;64000;64000;8722;0;16;37;-2;0;16;39;0.13628125;0.000628125
9;10;67000;67000;1117;0;15;6;-2;0;15;8;0.016671641791044776;0.0006000000000000001
10;9;75000;75000;3493;0;14;14;6;0;14;8;0.046573333333333335;0.000536
11;8;78000;78000;849;0;13;2;-2;0;13;4;0.010884615384615385;0.0005153846153846154
12;7;79000;79000;2461;0;13;12;4;0;13;8;0.031151898734177216;0.0005088607594936708
13;6;86000;86000;3122;0;12;11;-3;0;12;14;0.03630232558139535;0.00046744186046511623
14;5;88000;88000;1105;0;12;4;0;0;12;4;0.012556818181818181;0.0004568181818181818
15;4;90000;90000;2096;0;12;11;2;0;12;9;0.02328888888888889;0.0004466666666666667
16;3;95000;95000;2476;1;11;9;1;0;11;8;0.026063157894736844;0.0004231578947368421
17;2;99000;99000;925;1;11;2;1;0;11;1;0.009343434343434343;0.0004060606060606061
18;1;100000;100000;2882;1;10;14;4;0;10;10;0.02882;0.000402
;;1000000;;;;;179;;;;169;0.8833680012221459;0.016422829988714298;0.8997908312108601
;;;;;;;0.055865921787709494;;;;;
