ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;8;27000;27000;2955;0;37;1;0;0;37;1;0.10944444444444444;0.001488888888888889
2;7;36000;36000;4040;0;28;0;0;0;28;0;0.11222222222222222;0.0011166666666666666
3;6;45000;45000;1623;0;23;0;0;0;23;0;0.036066666666666664;0.0008933333333333334
4;5;54000;54000;12743;0;19;5;5;0;19;0;0.2359814814814815;0.0007444444444444445
5;4;79000;79000;3054;0;13;4;0;0;13;4;0.038658227848101266;0.0005088607594936708
6;3;80000;80000;15104;0;13;25;2;0;13;23;0.1888;0.0005024999999999999
7;2;94000;94000;4165;0;11;6;-1;0;11;7;0.044308510638297875;0.00042765957446808513
8;1;100000;100000;12836;1;10;18;6;0;10;12;0.12836;0.000402
;;1000000;;;;;59;;;;47;0.893841553301214;0.00608435366729509;0.899925906968509
;;;;;;;0.2033898305084746;;;;;
