ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;20;16000;16000;141;0;63;0;0;0;63;0;0.0088125;0.0025125
2;19;22000;22000;665;0;46;0;0;0;46;0;0.030227272727272728;0.0018272727272727273
3;18;28000;28000;387;0;36;0;0;0;36;0;0.013821428571428571;0.0014357142857142856
4;17;29000;29000;98;0;35;0;0;0;35;0;0.003379310344827586;0.001386206896551724
5;16;30000;30000;1479;0;34;2;1;0;34;1;0.0493;0.00134
6;15;32000;32000;3083;0;32;9;3;0;32;6;0.09634375;0.00125625
7;14;35000;35000;301;0;29;0;0;0;29;0;0.0086;0.0011485714285714285
8;13;36000;36000;955;0;28;4;0;0;28;4;0.02652777777777778;0.0011166666666666666
9;12;47000;47000;3487;0;22;14;-2;0;22;16;0.07419148936170213;0.0008553191489361703
10;11;51000;51000;3801;0;20;17;-1;0;20;18;0.07452941176470589;0.0007882352941176471
11;10;55000;55000;2252;0;19;8;0;0;18;8;0.04094545454545455;0.0007309090909090909
12;9;57000;57000;451;0;18;2;0;0;18;2;0.007912280701754386;0.0007052631578947368
13;8;58000;58000;10317;0;17;56;12;0;17;44;0.1778793103448276;0.000693103448275862
14;7;61000;61000;1272;0;17;8;-1;0;17;9;0.020852459016393442;0.000659016393442623
15;6;76000;76000;3577;0;13;16;-1;0;13;17;0.047065789473684214;0.0005289473684210527
16;5;78000;78000;3375;0;13;15;2;0;13;13;0.04326923076923077;0.0005153846153846154
17;4;81000;81000;39;0;13;0;0;0;13;0;0.0004814814814814815;0.0004962962962962963
18;3;82000;82000;1279;0;13;5;-1;0;13;6;0.015597560975609756;0.0004902439024390243
19;2;84000;84000;11719;1;12;54;16;0;12;38;0.13951190476190475;0.00047857142857142857
20;1;93000;93000;107;1;11;1;1;0;11;0;0.0011505376344086021;0.000432258064516129
;;1000000;;;;;211;;;;182;0.8803989502524643;0.019396730213981514;0.8997956804664458
;;;;;;;0.13744075829383887;;;;;
