ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;18;10000;10000;1673;0;100;0;0;0;100;0;0.1673;0.004019999999999999
2;17;18000;18000;85;0;56;0;0;0;56;0;0.004722222222222222;0.0022333333333333333
3;16;22000;22000;1644;0;46;1;0;0;46;1;0.07472727272727273;0.0018272727272727273
4;15;24000;24000;1372;0;42;2;1;0;42;1;0.057166666666666664;0.0016749999999999998
5;14;47000;47000;1339;0;22;4;0;0;22;4;0.02848936170212766;0.0008553191489361703
6;13;50000;50000;523;0;20;5;0;0;20;5;0.01046;0.000804
7;12;57000;57000;823;0;18;3;-2;0;18;5;0.01443859649122807;0.0007052631578947368
8;11;58000;58000;2086;0;18;10;1;0;18;9;0.03596551724137931;0.000693103448275862
9;10;61000;61000;176;0;17;0;0;0;17;0;0.002885245901639344;0.000659016393442623
10;9;62000;62000;5565;0;17;27;1;0;17;26;0.08975806451612903;0.0006483870967741935
11;8;63000;63000;6707;0;16;34;-1;0;16;35;0.10646031746031746;0.0006380952380952382
12;7;74000;74000;4615;0;14;21;-1;0;14;22;0.062364864864864866;0.0005432432432432432
13;6;75000;75000;6341;0;14;36;5;0;14;31;0.08454666666666667;0.000536
14;5;78000;78000;5298;0;13;27;-4;0;13;31;0.06792307692307692;0.0005153846153846154
15;4;85000;85000;4876;1;12;28;13;0;12;15;0.05736470588235294;0.0004729411764705882
16;3;91000;91000;761;1;11;4;2;0;11;2;0.008362637362637362;0.0004417582417582418
17;2;95000;95000;164;1;11;1;0;0;11;1;0.0017263157894736843;0.0004231578947368421
18;1;96000;96000;673;1;11;5;0;0;11;5;0.0070104166666666665;0.00041874999999999996
;;1000000;;;;;208;;;;193;0.8816719490847217;0.018110025715618414;0.8997819748003401
;;;;;;;0.07211538461538461;;;;;
