ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;19000;19000;1323;0;53;0;0;0;53;0;0.06963157894736842;0.0021157894736842106
2;9;29000;29000;3171;0;35;5;0;0;35;5;0.1093448275862069;0.001386206896551724
3;8;37000;37000;3824;0;27;13;1;0;27;12;0.10335135135135134;0.0010864864864864863
4;7;38000;38000;3571;0;27;2;0;0;27;2;0.09397368421052632;0.0010578947368421053
5;6;51000;51000;179;0;20;0;0;0;20;0;0.0035098039215686275;0.0007882352941176471
6;5;57000;57000;11372;0;18;31;1;0;18;30;0.19950877192982455;0.0007052631578947368
7;4;61000;61000;10698;0;16;29;5;0;16;24;0.17537704918032787;0.000659016393442623
8;3;69000;69000;162;0;15;0;-2;0;15;2;0.0023478260869565218;0.0005826086956521739
9;2;80000;80000;2756;0;13;8;2;0;12;6;0.03445;0.0005024999999999999
10;1;92000;92000;9113;1;10;16;5;0;11;11;0.09905434782608695;0.0004369565217391304
;;1000000;;;;;104;;;;92;0.8905492410402174;0.009320957656410837;0.8998701986966282
;;;;;;;0.11538461538461539;;;;;
