ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;35000;35000;1675;0;29;0;0;0;29;0;0.047857142857142855;0.0011485714285714285
2;9;36000;36000;4869;0;28;0;0;0;28;0;0.13525;0.0011166666666666666
3;8;44000;44000;3987;0;23;4;-1;0;23;5;0.09061363636363637;0.0009136363636363636
4;7;64000;64000;9347;0;16;14;2;0;16;12;0.146046875;0.000628125
5;6;68000;68000;17280;0;15;23;1;0;15;22;0.2541176470588235;0.0005911764705882353
6;5;69000;69000;5646;0;15;6;4;0;15;2;0.08182608695652174;0.0005826086956521739
7;4;74000;74000;3300;0;14;3;-1;0;14;4;0.0445945945945946;0.0005432432432432432
8;3;78000;78000;4812;0;13;13;3;0;13;10;0.06169230769230769;0.0005153846153846154
9;2;83000;83000;2387;1;12;10;5;0;12;5;0.028759036144578313;0.00048433734939759034
10;1;85000;85000;184;1;12;0;0;0;12;0;0.002164705882352941;0.0004729411764705882
;;1000000;;;;;73;;;;60;0.892922032549958;0.006996691009610906;0.8999187235595688
;;;;;;;0.1780821917808219;;;;;
