ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;33000;33000;1366;0;31;0;0;0;31;0;0.04139393939393939;0.0012181818181818183
2;9;34000;34000;1205;0;30;0;0;0;30;0;0.03544117647058823;0.0011823529411764705
3;8;41000;41000;6895;0;25;11;0;0;25;11;0.16817073170731708;0.0009804878048780487
4;7;45000;45000;384;0;23;0;0;0;23;0;0.008533333333333334;0.0008933333333333334
5;6;48000;48000;3096;0;21;6;-1;0;21;7;0.0645;0.0008374999999999999
6;5;60000;60000;6433;0;17;11;4;0;17;7;0.10721666666666667;0.00067
7;4;62000;62000;4505;0;17;8;5;0;17;3;0.07266129032258065;0.0006483870967741935
8;3;64000;64000;10162;0;16;23;9;0;16;14;0.15878125;0.000628125
9;2;78000;78000;4333;0;13;5;0;0;13;5;0.05555128205128205;0.0005153846153846154
10;1;85000;85000;15265;1;12;40;7;0;12;33;0.17958823529411766;0.0004729411764705882
;;1000000;;;;;104;;;;80;0.8918379052398251;0.008046693786199067;0.8998845990260241
;;;;;;;0.23076923076923078;;;;;
