ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;11000;11000;449;0;25;0;0;0;25;0;0.040818181818181816;0.0036545454545454546;;81013;81013;178462;192636;81013;81015;81151;177502;483667;81058
2;19;11000;11000;167;0;25;0;0;0;25;0;0.015181818181818182;0.0036545454545454546;;30262;30266;267454;281541;30262;30270;30406;266569;518349;30287
3;18;11000;11000;178;0;25;0;0;0;25;0;0.016181818181818183;0.0036545454545454546;;32234;32377;305686;319130;32234;32238;32242;304888;478036;32241
4;17;11000;11000;869;0;25;0;0;0;25;0;0.079;0.0036545454545454546;;156623;156766;345892;358830;156730;156631;156768;223235;392064;156749
5;16;11000;11000;211;0;25;0;0;0;25;0;0.019181818181818182;0.0036545454545454546;;38308;38310;510633;522761;38308;38175;38311;177007;519508;38202
6;15;55000;55000;201;0;5;0;0;0;5;0;0.0036545454545454546;0.0007309090909090909;;36382;36382;564776;568377;36382;36390;36390;565806;4744674;36390
7;14;55000;55000;654;0;5;0;-2;0;5;2;0.011890909090909091;0.0007309090909090909;;118055;118057;609376;612291;118055;118057;505110;610476;4618335;272869
8;13;55000;55000;912;0;5;0;-1;0;5;1;0.01658181818181818;0.0007309090909090909;;164500;164500;735633;737876;164500;164501;551551;736848;4058404;241911
9;12;55000;55000;2;0;5;0;0;0;5;0;3.6363636363636364e-05;0.0007309090909090909;;563;563;908336;909910;563;571;571;909650;4049559;571
10;11;55000;55000;2258;0;5;0;0;0;5;0;0.041054545454545455;0.0007309090909090909;;406901;406903;917089;917998;406901;406901;406905;918492;3634357;406901
11;10;55000;55000;3483;0;5;0;0;0;5;0;0.06332727272727273;0.0007309090909090909;;627508;627510;1332193;1332432;627508;627510;627628;1333735;2998443;627579
12;9;55000;55000;10447;0;5;10;3;0;5;7;0.18994545454545456;0.0007309090909090909;;2655434;2655755;1967477;1967984;2655507;2268901;2656042;565609;1969711;2423760
13;8;275000;275000;20342;0;1;2;-1;0;1;3;0.07397090909090909;0.00014618181818181817;;4437333;4437333;4630840;4630840;4437333;4834623;4834623;35478876;35478876;4834623
14;7;275000;275000;9564;0;1;1;0;0;1;1;0.03477818181818182;0.00014618181818181817;;6183084;6183084;9076163;9076163;6183084;6187217;6187217;29283580;29283580;6187217
15;6;275000;275000;16167;0;1;2;0;0;1;2;0.05878909090909091;0.00014618181818181817;;3685257;3685257;15267233;15267233;3685257;3685847;3685847;25589636;25589636;3685847
16;5;275000;275000;2371;0;1;0;0;0;1;0;0.008621818181818182;0.00014618181818181817;;427234;427234;18960480;18960480;427234;427351;427351;25154265;25154265;427351
17;4;275000;275000;16168;0;1;2;0;0;1;2;0.058792727272727274;0.00014618181818181817;;7759263;7759263;19395641;19395641;7759263;7763154;7763154;17383033;17383033;7763154
18;3;275000;275000;10403;0;1;1;0;0;1;1;0.03782909090909091;0.00014618181818181817;;2260275;2260275;27162895;27162895;2260275;2260970;2260970;15113965;15113965;2260970
19;2;275000;275000;623;0;1;0;0;0;1;0;0.0022654545454545453;0.00014618181818181817;;112480;112480;29431197;29431197;112480;112346;112346;14993453;14993453;112346
20;1;275000;275000;28375;0;1;4;1;0;1;3;0.10318181818181818;0.00014618181818181817;;14804298;14804298;29551605;29551605;14804298;10349449;10349449;4635923;4635923;10349449
;;275000;;;;;22;;;;22;0.8750836363636363;0.02455854545454547;0.8996421818181818
;;;;;;;0.0;;;;;
