ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;18000;18000;3246;0;25;0;0;0;25;0;0.18033333333333335;0.0022333333333333333;;584853;584863;178462;192636;584853;584856;584858;177007;559396;584856
2;19;18000;18000;385;0;25;0;0;0;25;0;0.021388888888888888;0.0022333333333333333;;69498;69502;771299;785374;69498;69506;69643;464721;1058469;69603
3;18;18000;18000;174;0;25;0;0;0;25;0;0.009666666666666667;0.0022333333333333333;;31520;31663;848792;862203;31520;31528;31664;425145;1080880;31533
4;17;18000;18000;42;0;25;0;0;0;25;0;0.0023333333333333335;0.0022333333333333333;;7754;7897;888286;901170;7862;7762;7899;409318;1120461;7779
5;16;18000;18000;1244;0;25;0;0;0;25;0;0.06911111111111111;0.0022333333333333333;;224255;224256;904151;916226;224255;224254;224258;177007;914736;224254
6;15;90000;90000;7223;0;5;0;-3;0;5;3;0.08025555555555555;0.0004466666666666667;;1301177;1301181;1144386;1147810;1301178;1301179;2267644;1146939;8639616;1881051
7;14;90000;90000;3318;0;5;0;0;0;5;0;0.036866666666666666;0.0004466666666666667;;597926;597930;2453787;2456524;597927;597927;597930;2456402;8034043;597927
8;13;90000;90000;4753;0;5;5;0;0;5;5;0.052811111111111114;0.0004466666666666667;;1822513;1822695;3059914;3061983;1822569;1822779;1822895;3062612;6203442;1822824
9;12;90000;90000;4714;0;5;0;0;0;5;0;0.05237777777777778;0.0004466666666666667;;849203;849205;4890711;4892291;849204;849203;849324;4893751;5346488;849274
10;11;90000;90000;7498;0;5;5;0;0;5;5;0.08331111111111111;0.0004466666666666667;;2316966;2317092;5748124;5749110;2317004;2317105;2317438;3017993;5751663;2317245
11;10;90000;90000;1009;0;5;0;0;0;5;0;0.011211111111111111;0.0004466666666666667;;181959;181960;8073410;8074387;181959;181960;181961;2827730;8077198;181960
12;9;90000;90000;1037;0;5;0;0;0;5;0;0.011522222222222222;0.0004466666666666667;;186991;187109;8263274;8264564;187060;186993;187111;2632452;8267501;187039
13;8;90000;90000;8204;0;5;5;3;0;5;2;0.09115555555555556;0.0004466666666666667;;2444022;2444126;8457944;8459908;2444053;1477873;2444355;1146278;8462934;1864465
14;7;450000;450000;22660;0;1;1;-1;0;1;2;0.050355555555555556;8.933333333333333e-05;;5047451;5047451;10909662;10909662;5047451;15793461;15793461;45062685;45062685;15793461
15;6;450000;450000;8966;0;1;1;1;0;1;0;0.019924444444444446;8.933333333333333e-05;;12355912;12355912;15965197;15965197;12355912;1615150;1615150;43439455;43439455;1615150
16;5;450000;450000;863;0;1;0;-1;0;1;1;0.0019177777777777778;8.933333333333333e-05;;155677;155677;28329156;28329156;155677;10901133;10901133;32530187;32530187;10901133
17;4;450000;450000;1687;0;1;0;0;0;1;0;0.003748888888888889;8.933333333333333e-05;;304120;304120;28492816;28492816;304120;304004;304004;32218105;32218105;304004
18;3;450000;450000;292;0;1;0;0;0;1;0;0.0006488888888888888;8.933333333333333e-05;;52753;52753;28804922;28804922;52753;52896;52896;32157107;32157107;52896
19;2;450000;450000;8511;0;1;1;1;0;1;0;0.018913333333333334;8.933333333333333e-05;;2498960;2498960;28865676;28865676;2498960;1533144;1533144;30615886;30615886;1533144
20;1;450000;450000;38942;0;1;3;0;0;1;3;0.08653777777777778;8.933333333333333e-05;;29461280;29461280;31372702;31372702;29461280;19692784;19692784;10914947;10914947;19692784
;;450000;;;;;21;;;;21;0.8843911111111111;0.015365333333333333;0.8997564444444445
;;;;;;;0.0;;;;;
