ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;26000;26000;1017;0;25;0;0;0;25;0;0.039115384615384614;0.001546153846153846;;183401;183411;178457;192631;183401;183404;183523;177488;1795759;183407
2;19;26000;26000;1366;0;25;0;0;0;25;0;0.05253846153846154;0.001546153846153846;;246219;246224;369822;383916;246220;246219;246222;368933;1716570;246219
3;18;26000;26000;764;0;25;0;0;0;25;0;0.029384615384615384;0.001546153846153846;;137860;137862;624022;637450;137860;137862;137864;623211;1570649;137862
4;17;26000;26000;1410;0;25;0;0;0;25;0;0.05423076923076923;0.001546153846153846;;254140;254142;769879;782620;254140;254141;254144;769137;1708705;254141
5;16;26000;26000;5168;0;25;0;0;0;25;0;0.19876923076923078;0.001546153846153846;;931038;931157;1032019;1044091;931040;931039;931160;176993;1039273;931043
6;15;130000;130000;1318;0;5;0;0;0;5;0;0.010138461538461539;0.0003092307692307692;;237583;237584;1977201;1982579;237583;237584;237586;1978343;8490204;237584
7;14;130000;130000;4824;0;5;0;0;0;5;0;0.03710769230769231;0.0003092307692307692;;869126;869128;2222988;2227696;869126;869126;869130;2224229;7613432;869127
8;13;130000;130000;1779;0;5;0;0;0;5;0;0.013684615384615385;0.0003092307692307692;;320677;320679;3100337;3104355;320677;320677;320679;3101653;7285126;320677
9;12;130000;130000;2943;0;5;0;0;0;5;0;0.022638461538461538;0.0003092307692307692;;530320;530322;3429258;3432567;530320;530320;530323;3430614;6747137;530320
10;11;130000;130000;8201;0;5;5;0;0;5;5;0.06308461538461538;0.0003092307692307692;;3278267;3278485;3967802;3970442;3278331;3278547;3278705;3452573;3969507;3278603
11;10;130000;130000;8141;0;5;0;0;0;5;0;0.06262307692307692;0.0003092307692307692;;1466534;1466538;7254407;7256521;1466535;1466534;1466538;1977720;7256517;1466535
12;9;650000;650000;6503;0;1;1;0;0;1;1;0.010004615384615384;6.184615384615384e-05;;2972668;2972668;8730595;8730595;2972668;2972330;2972330;88996816;88996816;2972330
13;8;650000;650000;28070;0;1;1;0;0;1;1;0.043184615384615384;6.184615384615384e-05;;6857159;6857159;11711215;11711215;6857159;6857320;6857320;82131472;82131472;6857320
14;7;650000;650000;37487;0;1;3;0;0;1;3;0.05767230769230769;6.184615384615384e-05;;18912348;18912348;18576307;18576307;18912348;18915628;18915628;63207800;63207800;18915628
15;6;650000;650000;73706;0;1;6;0;0;1;6;0.11339384615384615;6.184615384615384e-05;;30838036;30838036;37496590;37496590;30838036;30843094;30843094;32356642;32356642;30843094
16;5;650000;650000;8533;0;1;0;-1;0;1;1;0.013127692307692307;6.184615384615384e-05;;1537221;1537221;68342559;68342559;1537221;10098915;10098915;22249704;22249704;10098915
17;4;650000;650000;8500;0;1;2;2;0;1;0;0.013076923076923076;6.184615384615384e-05;;11890504;11890504;69887673;69887673;11890504;1531154;1531154;20710586;20710586;1531154
18;3;650000;650000;25337;0;1;1;-1;0;1;2;0.03898;6.184615384615384e-05;;6364776;6364776;81786113;81786113;6364776;8166085;8166085;12536478;12536478;8166085
19;2;650000;650000;2748;0;1;0;0;0;1;0;0.004227692307692307;6.184615384615384e-05;;495214;495214;88158824;88158824;495214;495216;495216;12033296;12033296;495216
20;1;650000;650000;8263;0;1;1;0;0;1;1;0.012712307692307693;6.184615384615384e-05;;3288930;3288930;88661931;88661931;3288930;3289838;3289838;8735417;8735417;3289838
;;650000;;;;;20;;;;20;0.8896953846153846;0.010142769230769233;0.8998381538461537
;;;;;;;0.0;;;;;
