ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;18000;18000;783;0;48;0;0;0;48;0;0.0435;0.0022333333333333333;;141142;141142;179918;192650;141142;141144;141280;179805;924921;141216
2;19;18000;18000;360;0;48;0;0;0;48;0;0.02;0.0022333333333333333;;65135;65140;329058;341685;65135;65001;65138;179777;999487;65050
3;18;18000;18000;1196;0;48;0;0;0;48;0;0.06644444444444444;0.0022333333333333333;;215618;215620;402148;414132;215618;215618;215622;179282;843875;215618
4;17;18000;18000;101;0;48;0;0;0;48;0;0.005611111111111111;0.0022333333333333333;;18379;18379;625743;637058;18379;18387;18389;179282;1041139;18387
5;16;18000;18000;1207;0;48;0;0;0;48;0;0.06705555555555555;0.0022333333333333333;;217590;217592;652092;662741;217590;217591;217710;179777;846965;217592
6;15;18000;18000;91;0;48;0;0;0;48;0;0.005055555555555555;0.0022333333333333333;;16718;16720;877660;887680;16718;16585;16721;179777;1047391;16585
7;14;18000;18000;841;0;48;0;0;0;48;0;0.04672222222222222;0.0022333333333333333;;151574;151574;902349;911909;151574;151582;151719;179777;907996;151666
8;13;72000;72000;5647;0;12;0;-6;0;12;6;0.07843055555555556;0.0005583333333333333;;1017241;1017383;1066165;1071597;1017356;1017266;1910761;1066974;3154807;1463961
9;12;72000;72000;7020;0;12;0;0;0;12;0;0.0975;0.0005583333333333333;;1264644;1264647;2091862;2097173;1264644;1264644;1264649;1876800;2098400;1264645
10;11;72000;72000;3762;0;12;12;6;0;12;6;0.05225;0.0005583333333333333;;1569624;1569845;3364825;3370128;1569675;677844;1571129;1190583;3371444;1124420
11;10;72000;72000;635;0;12;0;0;0;12;0;0.008819444444444444;0.0005583333333333333;;114638;114640;4942858;4948219;114638;114505;114642;1067530;4950908;114615
12;9;216000;216000;2085;0;4;0;-2;0;4;2;0.009652777777777777;0.00018611111111111112;;375757;375759;5067764;5071188;375757;375758;5275342;5073222;12781605;2825446
13;8;216000;216000;19625;0;4;4;-2;0;4;6;0.09085648148148148;0.00018611111111111112;;4426760;4426960;5451432;5455503;4426814;4427816;4428162;5457620;8345091;4427989
14;7;216000;216000;13154;0;4;8;4;0;4;4;0.060898148148148146;0.00018611111111111112;;8155896;8156071;9886322;9890874;8155958;3262580;7268819;5072414;10788072;5265703
15;6;864000;864000;21041;0;1;1;-1;0;1;2;0.02435300925925926;4.652777777777778e-05;;4681876;4681876;18050322;18050322;4681876;5575882;5575882;109258444;109258444;5575882
16;5;864000;864000;15331;0;1;2;1;0;1;1;0.01774421296296296;4.652777777777778e-05;;8548041;8548041;22740319;22740319;8548041;7660829;7660829;101589403;101589403;7660829
17;4;864000;864000;46173;0;1;4;0;0;1;4;0.05344097222222222;4.652777777777778e-05;;28875561;28875561;31296459;31296459;28875561;28890971;28890971;72690240;72690240;28890971
18;3;864000;864000;51770;0;1;4;-1;0;1;5;0.05991898148148148;4.652777777777778e-05;;16894356;16894356;60180140;60180140;16894356;34799055;34799055;37882972;37882972;34799055
19;2;864000;864000;23268;0;1;2;0;0;1;2;0.026930555555555555;4.652777777777778e-05;;22966765;22966765;77082600;77082600;22966765;5977020;5977020;31897762;31897762;5977020
20;1;864000;864000;39649;0;1;4;1;0;1;3;0.0458900462962963;4.652777777777778e-05;;14711089;14711089;100057469;100057469;14711089;13827118;13827118;18062432;18062432;13827118
;;864000;;;;;41;;;;41;0.881074074074074;0.01870416666666667;0.8997782407407406
;;;;;;;0.0;;;;;
