ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;26000;26000;94;0;24;0;0;0;24;0;0.0036153846153846154;0.001546153846153846;;17127;17127;179177;194158;17127;17129;17267;178097;1037049;17134
2;19;26000;26000;900;0;24;0;0;0;24;0;0.03461538461538462;0.001546153846153846;;162340;162346;204257;219814;162341;162203;162343;178620;887924;162302
3;18;26000;26000;265;0;24;0;0;0;24;0;0.010192307692307691;0.001546153846153846;;47891;47891;374576;390131;47891;47899;48034;178097;1011380;47916
4;17;26000;26000;210;0;24;0;0;0;24;0;0.008076923076923077;0.001546153846153846;;37997;37997;430444;445991;37997;38005;38005;178620;1011767;38005
5;16;26000;26000;2288;0;24;0;0;0;24;0;0.088;0.001546153846153846;;412290;412409;476434;491977;412314;412291;412411;178620;647587;412301
6;15;26000;26000;798;0;24;0;0;0;24;0;0.030692307692307692;0.001546153846153846;;143839;143839;896857;912357;143839;143847;143983;178620;906429;143920
7;14;104000;104000;1452;0;6;0;0;0;6;0;0.013961538461538461;0.0003865384615384615;;261806;261808;1055753;1064169;261806;261807;261809;3742785;8040193;261807
8;13;104000;104000;5422;0;6;0;0;0;6;0;0.05213461538461538;0.0003865384615384615;;976768;976772;1325837;1334228;976769;976770;976774;2758308;8310380;976771
9;12;104000;104000;857;0;6;0;0;0;6;0;0.008240384615384615;0.0003865384615384615;;154589;154590;2310869;2319256;154589;154590;154591;2596034;9295496;154590
10;11;104000;104000;1643;0;6;0;-3;0;6;3;0.01579807692307692;0.0003865384615384615;;296197;296199;2473737;2482099;296197;296199;1175524;2292151;9458449;735857
11;10;104000;104000;1819;0;6;0;0;0;6;0;0.017490384615384616;0.0003865384615384615;;327868;327870;2778193;2786552;327868;327753;327870;1956598;10642393;327829
12;9;104000;104000;4925;0;6;0;0;0;6;0;0.04735576923076923;0.0003865384615384615;;887298;887301;3113929;3122731;887298;887185;887302;1061594;10978602;887261
13;8;208000;208000;6248;0;3;3;2;0;3;1;0.030038461538461538;0.00019326923076923075;;2004166;2004393;4008841;4018288;2004254;1125569;2004946;4022481;25625631;1418694
14;7;208000;208000;16093;0;3;0;-2;0;3;2;0.0773701923076923;0.00019326923076923075;;2898840;2898841;6021224;6031146;2898840;2898844;3778303;6036182;21839029;3485115
15;6;208000;208000;15957;0;3;3;0;0;3;3;0.07671634615384615;0.00019326923076923075;;3752954;3753117;8928012;8938578;3753014;3753701;3763158;8943739;18067480;3760002
16;5;208000;208000;21705;0;3;3;0;0;3;3;0.10435096153846155;0.00019326923076923075;;4787781;4787842;12689118;12700238;4787811;4788661;4788750;12706210;13270025;4788691
17;4;208000;208000;18500;0;3;6;3;0;3;3;0.0889423076923077;0.00019326923076923075;;8049269;8049361;17484970;17496724;8049305;4211684;4220627;9039575;17503628;4214667
18;3;208000;208000;22982;0;3;3;0;0;3;3;0.11049038461538462;0.00019326923076923075;;5018131;5018281;25541986;25554472;5018202;5019036;5019224;4012273;21732677;5019112
19;2;624000;624000;25352;0;1;1;0;0;1;1;0.04062820512820513;6.442307692307692e-05;;5444754;5444754;30567922;30567922;5444754;34991149;34991149;34637557;34637557;34991149
20;1;624000;624000;17597;0;1;1;0;0;1;1;0.028200320512820513;6.442307692307692e-05;;33579255;33579255;36021017;36021017;33579255;4048781;4048781;30580360;30580360;4048781
;;624000;;;;;20;;;;20;0.8869102564102564;0.012884615384615382;0.8997948717948718
;;;;;;;0.0;;;;;
